card_id,fam
C_ID_fdbee05ce8,72
C_ID_9b8472bb1f,55
C_ID_bfe828c363,61
C_ID_8c6431bea5,58
C_ID_fc3b9cca45,52
C_ID_c1c2781910,62
C_ID_ebcab61ca7,73
C_ID_d7c2713f6c,67
C_ID_082c6a1223,72
C_ID_9350b2f691,67
C_ID_2f2dc7f2a0,43
C_ID_0a5d814305,73
C_ID_c5b2e92115,60
C_ID_6f3de738ee,69
C_ID_babac447b2,44
C_ID_7b8fd81376,64
C_ID_f864a0ca9e,67
C_ID_70437e18fd,68
C_ID_89689ca90f,46
C_ID_c93d31989b,69
C_ID_f564c3b5ed,67
C_ID_9fc33fa5ac,69
C_ID_c85db3a18a,72
C_ID_fd12252908,45
C_ID_b8a5bb9844,64
C_ID_a9601a37c0,72
C_ID_6b8db6903d,71
C_ID_4d6744ab88,71
C_ID_ad6d67b3da,49
C_ID_c8d36d2f86,68
C_ID_c13ba7b811,66
C_ID_0a00d0eeab,60
C_ID_e43c3270b5,67
C_ID_b31b29948d,73
C_ID_6643b50b72,64
C_ID_eee10df022,61
C_ID_b872327572,68
C_ID_55b50a66a3,53
C_ID_a8e1dd490e,61
C_ID_66a1f7ad6f,60
C_ID_602dbb7647,59
C_ID_37ad6c1bc1,60
C_ID_5108804ae7,59
C_ID_e07c19f043,71
C_ID_81da752a4a,61
C_ID_c99670338e,63
C_ID_5535ce1ea1,71
C_ID_04ef4a0f17,56
C_ID_5d1e798b66,70
C_ID_5b41f93aac,73
C_ID_6f00f4b107,63
C_ID_35826db885,71
C_ID_e60027e5d4,72
C_ID_769c3f8b4e,59
C_ID_0677c1e60f,60
C_ID_69c6a2a93d,73
C_ID_dab07def9c,64
C_ID_87fb2212f6,70
C_ID_7c010647ec,72
C_ID_6b9f494856,73
C_ID_252d7af779,54
C_ID_c703189421,38
C_ID_623b8af1d6,20
C_ID_296baf1529,60
C_ID_1555edefa7,56
C_ID_e4dfdb6550,64
C_ID_27d5508178,60
C_ID_e9500d059b,66
C_ID_4028b70a87,48
C_ID_67756d2b58,63
C_ID_1a915300dd,56
C_ID_5f8e9301d4,72
C_ID_c4f704323f,63
C_ID_e68dcdc3c4,65
C_ID_640c35ed5c,59
C_ID_e6c536398b,71
C_ID_f20e320f8d,49
C_ID_47635d5514,71
C_ID_a28215110b,73
C_ID_60c75912de,69
C_ID_74c677052c,57
C_ID_61924f2ee7,69
C_ID_3f03f820d3,64
C_ID_63f35668e2,61
C_ID_a790899acc,72
C_ID_51a0d90832,31
C_ID_10fb3ae4cf,67
C_ID_43bf6a0528,69
C_ID_086ce321b5,61
C_ID_25c22ef0e5,63
C_ID_0c8914fa03,68
C_ID_f9f2ec25c6,73
C_ID_b5522e8784,71
C_ID_b7a2e757b0,58
C_ID_e8f44c5575,63
C_ID_a980d28809,71
C_ID_56403123a6,64
C_ID_86189596a3,52
C_ID_7ff7a5ebc4,66
C_ID_ea97066baf,62
C_ID_9a52ee13a6,48
C_ID_27819f3073,53
C_ID_ff6a77181f,65
C_ID_13d7cd471e,66
C_ID_26fe29cb19,58
C_ID_8f7d53ce4d,60
C_ID_8402c38c1b,70
C_ID_15cfa635dc,67
C_ID_aa2f87b6a4,52
C_ID_59e32a1d35,71
C_ID_2877750e77,64
C_ID_f81d6690d6,61
C_ID_3d0661fb99,68
C_ID_4111593136,53
C_ID_a2f7d620af,68
C_ID_23a9ff66bb,58
C_ID_1a53218ad4,49
C_ID_f003c6bbbb,68
C_ID_22bb2f6697,39
C_ID_5b813cffe1,69
C_ID_f65b7580d2,62
C_ID_b38c712034,62
C_ID_e02df33817,71
C_ID_87e3fe0173,72
C_ID_8a9d6062c9,53
C_ID_1f49334ad3,69
C_ID_89f5a36cc3,62
C_ID_96b7f1a68c,71
C_ID_72d1763da6,36
C_ID_6fa95ccbe2,48
C_ID_b1fd2091b3,54
C_ID_899871bcc6,62
C_ID_ffc7e347d2,53
C_ID_acdbb68a1d,68
C_ID_684cf607f8,30
C_ID_39a568595f,50
C_ID_1f85f9bc19,65
C_ID_3c2b25e12f,70
C_ID_594e5409a1,70
C_ID_9f5c49044d,73
C_ID_a3b448d332,64
C_ID_f9c945f4ec,67
C_ID_b01eb692ec,57
C_ID_7e4f5377fa,60
C_ID_0534406c42,73
C_ID_f42edf1175,64
C_ID_e36afd5408,9
C_ID_510c06bae6,70
C_ID_7616f1b1e2,64
C_ID_1c988ba0c4,71
C_ID_02941bd488,65
C_ID_02ba4a7c61,73
C_ID_fa6a98d847,65
C_ID_1f3d838a9e,65
C_ID_db0bae852f,64
C_ID_70fba49180,70
C_ID_9e6dde5a63,73
C_ID_a1224310c5,49
C_ID_42a3611ba2,73
C_ID_93dc2759a4,66
C_ID_394ae60bc1,68
C_ID_e9db6a2db0,65
C_ID_fd69d01050,61
C_ID_2dc094f5b3,71
C_ID_33f08c1746,68
C_ID_64662a23a3,65
C_ID_826026ae44,73
C_ID_20cb330a0a,43
C_ID_944311fe1e,62
C_ID_7b1710042d,73
C_ID_5f450164e5,55
C_ID_3a68eb327d,35
C_ID_4f224387e9,61
C_ID_5e219cbf13,46
C_ID_b82e773265,72
C_ID_ac52f0b088,28
C_ID_b2d83729cd,57
C_ID_e5de9ef0af,70
C_ID_6a9666d4ae,73
C_ID_4226e1ca9e,69
C_ID_0e1f946c15,56
C_ID_7357a2279f,59
C_ID_f3ce63cb4c,50
C_ID_aedd9ec14b,41
C_ID_77d7e6cc16,67
C_ID_651941a6c8,64
C_ID_b22a571595,72
C_ID_28e04d3ad1,69
C_ID_b37320d205,72
C_ID_523c98dad7,64
C_ID_084104eaec,49
C_ID_436a41db7a,56
C_ID_c1194d2ee2,63
C_ID_707e14ad76,43
C_ID_00c8618f7b,73
C_ID_a220197c0d,69
C_ID_c0b7cacce1,69
C_ID_0955fc5572,72
C_ID_f828a71b99,73
C_ID_823d392f3d,73
C_ID_0de2d47f60,69
C_ID_cacb9c52f3,70
C_ID_2e5b29b3a2,60
C_ID_468fdf998f,47
C_ID_60bb617ec4,59
C_ID_faaa4d6fca,62
C_ID_5e6ae7d7d6,72
C_ID_594182e03f,63
C_ID_f9cf4cd054,58
C_ID_6777f05560,66
C_ID_7a78c904fa,68
C_ID_ef4d4d2596,67
C_ID_5f635cdf87,62
C_ID_cf908c35e1,66
C_ID_978d7676d9,61
C_ID_8f0f0f3a56,70
C_ID_7ed4cb64a1,70
C_ID_7cf822cc50,69
C_ID_9bedc658e3,69
C_ID_c6a8fafc88,66
C_ID_03312057b9,73
C_ID_ed496edefc,71
C_ID_8c1c6cdab1,67
C_ID_1dc50b678b,73
C_ID_abab1a976d,54
C_ID_1ce6e50dc9,63
C_ID_e8c39fa7b3,59
C_ID_49c219de4f,63
C_ID_176902b147,70
C_ID_13fa220f7d,73
C_ID_957a5d7aba,68
C_ID_ac01ad270f,56
C_ID_9d4326f62c,71
C_ID_adf943a0a6,72
C_ID_140a2ad3d7,48
C_ID_7a8d5930ff,62
C_ID_ac66d7f582,58
C_ID_ca97dee8bc,65
C_ID_181b76741c,67
C_ID_f71972da92,69
C_ID_7d36bd2dfe,67
C_ID_c756fc6fc8,71
C_ID_9ebbb264a3,70
C_ID_4769f0793a,53
C_ID_f62972e6a8,70
C_ID_fc07a4c392,64
C_ID_c4327f76b9,55
C_ID_856102de8f,60
C_ID_a1fb297b51,62
C_ID_4a4368c219,58
C_ID_5d83cb1b4d,38
C_ID_67ed5cef31,57
C_ID_333d311e84,67
C_ID_65448e351c,69
C_ID_35565584b6,64
C_ID_19ade7f5f0,71
C_ID_e213fdb7db,69
C_ID_1d1923e0b1,43
C_ID_c3553f44eb,69
C_ID_3957864a37,69
C_ID_87ee5b310e,72
C_ID_21e9dd5cb4,64
C_ID_3f316a06ea,67
C_ID_b8c8ea7dc3,59
C_ID_49e132d865,62
C_ID_c1b0ca9625,65
C_ID_af11a92d79,65
C_ID_9afaeedd22,56
C_ID_19d1ed08fc,72
C_ID_ae148a4143,63
C_ID_c6f2b17dfb,45
C_ID_f9a2d7cd0d,66
C_ID_9c90fe87ca,65
C_ID_b6252ed8eb,71
C_ID_ce8b4a77ee,71
C_ID_8581c756f3,68
C_ID_9f31aedbe8,50
C_ID_3556d16240,68
C_ID_20d9869448,53
C_ID_2ab5a83944,61
C_ID_81efe899c7,72
C_ID_8d486bda4a,71
C_ID_7a2d20289d,66
C_ID_dcd74bca0d,56
C_ID_006e450d19,72
C_ID_11c27c05a3,73
C_ID_6d84c0d10d,73
C_ID_7d90cc83aa,57
C_ID_0f278fd7b5,72
C_ID_630297ecac,64
C_ID_9224b11867,31
C_ID_204d3ff74c,68
C_ID_000c778b05,67
C_ID_44a689d77e,65
C_ID_2615f3e3a0,61
C_ID_f123600ba3,67
C_ID_eeff3b6a5c,62
C_ID_3af7967eda,53
C_ID_e23f313ed2,67
C_ID_9caad63bad,71
C_ID_e959b23234,71
C_ID_b5a7b8dafc,70
C_ID_39d6936917,68
C_ID_8947ca718c,28
C_ID_f54bc29d45,53
C_ID_494c92828d,65
C_ID_9cad0d939e,69
C_ID_f199f5d21d,46
C_ID_720337d09d,32
C_ID_41e2054439,64
C_ID_8da24acac9,65
C_ID_417e723031,62
C_ID_bd7541838d,71
C_ID_237517dde3,66
C_ID_d06b97c380,65
C_ID_80842e348e,70
C_ID_bb0e90ec41,68
C_ID_243a9cfc61,72
C_ID_8bfba15f7f,54
C_ID_0cb4162f21,72
C_ID_f98c607058,65
C_ID_8b6eaaf4c5,66
C_ID_f4f8cdab82,59
C_ID_c4f3655394,68
C_ID_ab62af1b60,60
C_ID_e58ce2471e,71
C_ID_84ca10b070,67
C_ID_7b4dea4943,46
C_ID_0f988a1093,55
C_ID_efb33ff949,66
C_ID_98206caefe,73
C_ID_5fc534f591,43
C_ID_368546497a,65
C_ID_32ed84d6a7,61
C_ID_d114709950,66
C_ID_cb3aff48d6,64
C_ID_9d5de2f462,64
C_ID_e9a99bc3f3,65
C_ID_61852ccf60,47
C_ID_7360316e9f,72
C_ID_0c36c788b8,57
C_ID_0cf24c416a,70
C_ID_f07318e5a2,73
C_ID_79c7a13396,70
C_ID_ac3b745d21,63
C_ID_ac344f099f,65
C_ID_088feb2aa3,68
C_ID_0758b4598f,62
C_ID_cdf5aa7060,56
C_ID_abacc75f77,69
C_ID_819933eff2,67
C_ID_55c79ae69a,73
C_ID_010b003680,34
C_ID_79f354848b,62
C_ID_fd1578aa6f,55
C_ID_ee7d2b3e36,48
C_ID_f1ccad4aac,72
C_ID_99175fa7d0,59
C_ID_3e0c7334a3,69
C_ID_31fd572fc4,69
C_ID_0a046b4484,66
C_ID_48361fc767,56
C_ID_77bd610a82,67
C_ID_181e736ceb,61
C_ID_995d2f5c30,57
C_ID_6c26e7a411,64
C_ID_ef09269a3e,69
C_ID_54f885e229,62
C_ID_952d2c47ae,45
C_ID_22c88ec8c7,73
C_ID_531d7cf2bf,72
C_ID_b62b46cf1a,70
C_ID_2ea6eee072,65
C_ID_b22847b84e,67
C_ID_494e94a9e8,52
C_ID_de12bc22b7,72
C_ID_b0985eb403,71
C_ID_02d9eabd4e,68
C_ID_b272875e1f,64
C_ID_2ddea31477,62
C_ID_7e43d3f9aa,68
C_ID_e7ae633274,70
C_ID_8b78a861bd,56
C_ID_9a509eda0d,69
C_ID_53ada0eec4,72
C_ID_3c8f62bc4e,57
C_ID_b6892a5576,49
C_ID_4027e65223,56
C_ID_2a814d2e64,61
C_ID_3634bf0f67,66
C_ID_109f5dda9c,69
C_ID_ad4689bdce,25
C_ID_1f5d42d24d,37
C_ID_e363aea1d8,70
C_ID_8602819bf4,72
C_ID_4939418816,66
C_ID_edc8ebb3ae,58
C_ID_fcb71e06ef,72
C_ID_4ea7a19650,71
C_ID_533d03000e,61
C_ID_34ae8ee27f,62
C_ID_73a005be61,59
C_ID_506132e41a,59
C_ID_4dde841b22,66
C_ID_1e2b56f642,65
C_ID_9e483da0c8,50
C_ID_b851ad5d33,68
C_ID_d3c228fb89,62
C_ID_3aa666845d,70
C_ID_9615461558,73
C_ID_a2db81e78f,68
C_ID_20b542c501,72
C_ID_2895cf178b,71
C_ID_9b58fc3a42,67
C_ID_965f6107e1,61
C_ID_87088ed57e,63
C_ID_b559817b43,66
C_ID_e64dfd191a,57
C_ID_69a0a0f2e9,71
C_ID_b3713833a3,60
C_ID_4f7307da18,52
C_ID_3da5f48bfb,52
C_ID_a9d595c206,59
C_ID_295d3d1968,72
C_ID_44a6befaf1,63
C_ID_e1ce119fd7,73
C_ID_cabbbed140,65
C_ID_427030a452,70
C_ID_a6807163c5,72
C_ID_4a30514b9c,61
C_ID_578757a56f,67
C_ID_6103fb33ce,60
C_ID_5e753f26e2,71
C_ID_b877cf85de,62
C_ID_10c1cf7d2a,54
C_ID_b38128182e,66
C_ID_4c4cb45ca8,61
C_ID_134c08e581,64
C_ID_7155c28d94,64
C_ID_8ccf23bab7,63
C_ID_f6c483b511,59
C_ID_92ffa0f3e3,61
C_ID_ab1bf4ec5f,32
C_ID_8c80ec4ad9,66
C_ID_611bf0acf3,68
C_ID_c78a3199c3,65
C_ID_349f612dc9,67
C_ID_598389759a,52
C_ID_be7d3cec27,71
C_ID_053b516359,68
C_ID_a3e5629666,70
C_ID_0985b2acdc,67
C_ID_cabcc53d69,59
C_ID_a284b0e7fc,72
C_ID_b501ffd445,63
C_ID_66eb1442cc,54
C_ID_bc4fd148b7,49
C_ID_36da9f61d5,62
C_ID_bd7a6e37e4,63
C_ID_97646740dd,66
C_ID_f9629a7f1a,61
C_ID_e48c8d9230,69
C_ID_2d57f28fe5,71
C_ID_785769b68c,31
C_ID_2f55d0d40b,63
C_ID_b5df8782fb,71
C_ID_6e9a80d67e,70
C_ID_aa7daabf67,58
C_ID_4977977c4b,69
C_ID_d931468e5f,70
C_ID_ab5be39e73,55
C_ID_ee2ceb82c5,73
C_ID_44c2535565,52
C_ID_9cb2a0a803,62
C_ID_78384e64c0,68
C_ID_6c2b768f1d,63
C_ID_978cd048ac,70
C_ID_25c334d3f6,55
C_ID_6109401503,48
C_ID_794885629c,71
C_ID_e64b02f994,60
C_ID_279cf3a4fd,56
C_ID_b9cd12d55a,72
C_ID_3e30dd4809,68
C_ID_0e6ecf63de,60
C_ID_d5d3adac99,63
C_ID_2829d04ca1,69
C_ID_6bd66241f1,48
C_ID_0a9a3fb661,31
C_ID_c490e612bf,53
C_ID_908a2470be,50
C_ID_c88c60a37d,65
C_ID_0fdc2b8795,50
C_ID_0012bcf581,60
C_ID_a562c63cca,69
C_ID_3ad07ab2e8,67
C_ID_f527818c4b,61
C_ID_d2a37286da,48
C_ID_f529f663a4,66
C_ID_275d040336,62
C_ID_cc75b65954,66
C_ID_97e8d5923a,65
C_ID_1d514c6c63,72
C_ID_3678eeead7,69
C_ID_2ca918e3c3,71
C_ID_fb29912e5f,65
C_ID_f4770cdce3,49
C_ID_c1d19400b0,70
C_ID_9303df47c6,71
C_ID_7ca2582e60,53
C_ID_e497a6b239,61
C_ID_a2e44eb883,69
C_ID_5abd0cea17,69
C_ID_f331adf922,63
C_ID_25c5218f3d,58
C_ID_9181aafc70,68
C_ID_f692dac5d9,62
C_ID_ee9fa283b3,73
C_ID_a6840c4b55,67
C_ID_e5dce45d29,66
C_ID_f1ba604895,64
C_ID_102f677d45,73
C_ID_a18e91821c,71
C_ID_563b9fed02,63
C_ID_b6784fe4ac,54
C_ID_2d191408dd,71
C_ID_317c017edb,59
C_ID_40d9d90f5c,29
C_ID_e09d6653a6,65
C_ID_abef09ce73,69
C_ID_574c846a89,50
C_ID_3cc0fdd5e3,57
C_ID_79d830a267,69
C_ID_01f0374043,66
C_ID_80bfb08a8f,54
C_ID_7613a637b6,70
C_ID_c92cd54150,70
C_ID_f5404b1819,68
C_ID_801642ceb5,73
C_ID_e986a50920,62
C_ID_4c396da863,58
C_ID_f2f488ad01,70
C_ID_57226832aa,71
C_ID_11373f1226,64
C_ID_c9faaa98b0,65
C_ID_82fa3cfc79,64
C_ID_d6d60ac50f,70
C_ID_070eefe82b,73
C_ID_b81a02bf3e,61
C_ID_296561a775,63
C_ID_8befa98d63,71
C_ID_05cb096982,70
C_ID_462d87bf97,68
C_ID_b7857d90c4,65
C_ID_d1e047c889,63
C_ID_f7e85433ea,71
C_ID_f4ed2ed04f,68
C_ID_c5dcff3974,61
C_ID_fc5ec181a5,45
C_ID_8889bd6725,61
C_ID_86a19a387d,69
C_ID_56241a1d77,60
C_ID_50bec5d79b,70
C_ID_8a5af4d0b6,53
C_ID_7b54bbe54b,60
C_ID_fc532d7e17,60
C_ID_b73f0baf19,63
C_ID_3ae556241d,71
C_ID_3f876bd595,69
C_ID_d4c5ae83ce,71
C_ID_145cc7c120,55
C_ID_8228472e01,67
C_ID_119efddc8c,71
C_ID_f4a75f7bfb,71
C_ID_38e38d87f5,73
C_ID_4b66a563b9,72
C_ID_a0eb3f1669,70
C_ID_1115cd0341,69
C_ID_96edee6840,70
C_ID_fc76131b00,64
C_ID_b692f2946d,68
C_ID_3d2777f5d7,67
C_ID_7f552bd9c9,72
C_ID_cc8114b820,68
C_ID_450c4373af,60
C_ID_9bb76188aa,69
C_ID_2e00d0c1d2,71
C_ID_363028be2e,21
C_ID_acd94e8d8c,66
C_ID_c2d1384ad9,59
C_ID_192853c688,73
C_ID_df5f847f7b,72
C_ID_4d397f44ff,71
C_ID_3eb9d1c752,69
C_ID_1d0effa79e,69
C_ID_506a1de7b0,69
C_ID_fd5a24e65c,62
C_ID_ce96192a76,27
C_ID_6ca3e52270,65
C_ID_d4bc1c4696,69
C_ID_9d19d7d441,62
C_ID_68e123d6fa,57
C_ID_b94ee7d20d,66
C_ID_c0f1098b96,67
C_ID_4371595abd,70
C_ID_c92df62924,54
C_ID_c3d5606059,67
C_ID_a4eac39caf,70
C_ID_559b8164ed,59
C_ID_8468f3d43b,70
C_ID_a5b4816faf,70
C_ID_892c65d637,68
C_ID_84a7eb1dda,64
C_ID_9da4f46ccd,64
C_ID_36a62a64b7,68
C_ID_6b46e88283,39
C_ID_3fee8efdbf,63
C_ID_2d306d9d6b,68
C_ID_9459f6d82b,60
C_ID_50cc26b5b0,65
C_ID_5ad180b6e4,69
C_ID_f0caf07c86,29
C_ID_eec9c0ec01,55
C_ID_067aab5f99,68
C_ID_6d463461d3,63
C_ID_8e9c4e6d64,55
C_ID_f68e9ed563,65
C_ID_71658f3e59,66
C_ID_3304708110,66
C_ID_25d568fc6a,55
C_ID_1f2efbce7e,60
C_ID_6d1b8347ce,38
C_ID_027203ba1b,70
C_ID_fdb1f10f4f,71
C_ID_75f223d354,66
C_ID_37c4fd2ca8,64
C_ID_ac0ddf6a70,66
C_ID_9a692d7cc1,71
C_ID_76e59286d6,57
C_ID_99e87700f1,70
C_ID_925517ba65,61
C_ID_61ea6620c0,70
C_ID_ee7bcdcd85,64
C_ID_67b2086f1a,72
C_ID_c290b67409,72
C_ID_b5e03fca78,52
C_ID_4a3b52249f,71
C_ID_c2faddb757,60
C_ID_fe04941e9c,72
C_ID_53df6c8c9f,48
C_ID_5b8fc7fab9,67
C_ID_7667c8a661,61
C_ID_25f99e589b,68
C_ID_e35ccd1ba2,58
C_ID_da1771754a,68
C_ID_b55a9b030d,62
C_ID_5e3617a4c5,68
C_ID_d4ce5c0074,58
C_ID_4a5871330f,72
C_ID_5d07bf4774,64
C_ID_11063390f3,61
C_ID_c223695aa4,70
C_ID_157a4abd27,65
C_ID_1e28d65122,65
C_ID_94062ce4f3,61
C_ID_d67f02dd46,47
C_ID_9e019764a6,67
C_ID_b0427eb2ec,72
C_ID_0f2fd172a0,62
C_ID_b37949b8eb,55
C_ID_1d5a4b6e8d,71
C_ID_d3224f537a,71
C_ID_3178e30b0f,66
C_ID_dd744c377b,52
C_ID_f2f2ae2a18,55
C_ID_2d623093e0,41
C_ID_aefb5f3f87,45
C_ID_e773ae2873,67
C_ID_52f19be086,69
C_ID_f7449bffb1,68
C_ID_658db31390,71
C_ID_646e600dd0,69
C_ID_657d3668e8,50
C_ID_3c4aa3c48a,31
C_ID_f644a5d559,62
C_ID_4671c7d1de,71
C_ID_5eb579d825,69
C_ID_bb3301e7a1,45
C_ID_b9ed3e30a5,67
C_ID_6828db34c5,69
C_ID_ecf54e66cd,71
C_ID_e03c00c77a,66
C_ID_53facf068a,65
C_ID_563fbc69fa,70
C_ID_f40790e99f,63
C_ID_bc4f916bbb,58
C_ID_c55407cc96,54
C_ID_859660a23c,65
C_ID_55fc966658,69
C_ID_7c905b921a,47
C_ID_1658e22eff,49
C_ID_6b5d085f77,57
C_ID_26613f719a,59
C_ID_b63b245ada,72
C_ID_403b5a31ec,70
C_ID_93a07ea255,70
C_ID_b0aad396be,72
C_ID_397f7441e3,60
C_ID_d7300d1831,72
C_ID_1324edad2e,65
C_ID_ae79eb66ff,69
C_ID_84a309823d,73
C_ID_7fc82b148c,68
C_ID_d3ca751967,69
C_ID_9fe3f12841,56
C_ID_e32759c35d,72
C_ID_1bd6ad6755,70
C_ID_1f9e5ac23c,55
C_ID_bc2ef7c242,72
C_ID_b41813f5d0,73
C_ID_0cad5be1aa,72
C_ID_c3de09a7c2,58
C_ID_d38fdf8fd5,54
C_ID_c5a75e9260,69
C_ID_81dd779c6b,68
C_ID_6fcdae4c1b,70
C_ID_7272a89614,69
C_ID_507bc793fc,56
C_ID_df5062c287,71
C_ID_bed7f989fa,68
C_ID_012a14d878,73
C_ID_ea5f3823f7,55
C_ID_ce08a98f3b,69
C_ID_1e69a6b59f,73
C_ID_d2b9dc217a,63
C_ID_6145d12f76,41
C_ID_8ac882725b,60
C_ID_7f7289c02f,62
C_ID_a0ff8b97c6,66
C_ID_a8e8181be4,65
C_ID_282f03b184,45
C_ID_3069f55a1f,69
C_ID_0e0d72fc5f,72
C_ID_98bc2495ed,45
C_ID_77608ec808,55
C_ID_f8e7b64462,40
C_ID_6f4a9aa59e,69
C_ID_29cbbe8b0a,61
C_ID_6f6a97c6f8,60
C_ID_baec666bf2,68
C_ID_d1bbe17496,68
C_ID_661c378010,29
C_ID_3c9f69b58a,52
C_ID_b8aebf4ba7,35
C_ID_e50a8e0e6f,31
C_ID_bace6b2902,73
C_ID_dd9d070e94,72
C_ID_ef33f72bd4,63
C_ID_f8e37fcd2e,71
C_ID_885d8e54f8,40
C_ID_1a4872dff8,70
C_ID_2f62ccf2d8,58
C_ID_4077c934c6,68
C_ID_9859a48ac0,54
C_ID_69c1f36308,45
C_ID_f52a0dd736,72
C_ID_50ae216593,69
C_ID_e31ce3a8b9,60
C_ID_e6a16cc56e,37
C_ID_3c0c069a82,66
C_ID_02f84c25c3,57
C_ID_8661f1eae5,59
C_ID_52b1fe1c02,60
C_ID_163070322c,65
C_ID_a4f395719e,46
C_ID_880cdacaaf,32
C_ID_479fd6392a,59
C_ID_e17dd4629c,71
C_ID_22e1aab43c,73
C_ID_1c5755199f,66
C_ID_54f4876376,53
C_ID_f6a2d39bf7,73
C_ID_a8ad5aff04,50
C_ID_192ff2d33d,58
C_ID_cea7d5d18e,59
C_ID_e315050810,68
C_ID_ebf037a3d6,45
C_ID_5690a56297,64
C_ID_31df474670,62
C_ID_6eb0fdad9c,54
C_ID_9bdfa93471,35
C_ID_8c03d82ee2,73
C_ID_4d7096f84a,46
C_ID_25db9e8fb5,70
C_ID_0e14db14a9,56
C_ID_716b852195,68
C_ID_a6a683e9e0,50
C_ID_a0784bb8d9,39
C_ID_dce230b7c3,41
C_ID_40190b9d59,50
C_ID_c5b072ccb2,59
C_ID_53ed5696d8,69
C_ID_7d81cfff63,49
C_ID_4ad861daf8,69
C_ID_91d23ea3bc,53
C_ID_c3ed8db120,68
C_ID_5246ab027a,62
C_ID_030e7f6a02,60
C_ID_6971abff84,52
C_ID_35ff515eb7,71
C_ID_a7e9ecca7c,64
C_ID_4da450145e,70
C_ID_0d1a53305b,60
C_ID_0b0edde5a7,70
C_ID_6429699566,70
C_ID_54d0ab1a7a,65
C_ID_b794f06b5d,66
C_ID_57d0ec7ff3,72
C_ID_0d7f36a97a,57
C_ID_ce8fa47db0,49
C_ID_53e3e5b6db,52
C_ID_6047082c55,68
C_ID_625d420866,66
C_ID_a402bb8737,73
C_ID_a68fefff5e,66
C_ID_c2dc04ff52,70
C_ID_c4e7f5c76f,55
C_ID_9c24376b16,61
C_ID_292b36f03f,62
C_ID_aaca63057a,72
C_ID_bd3a493a91,68
C_ID_4b4cfa861c,64
C_ID_e4a8fbddcd,65
C_ID_0698a98ec4,69
C_ID_6583e2c84f,67
C_ID_20a95bdeb5,71
C_ID_15aa852416,72
C_ID_85caedf327,66
C_ID_db9403874c,62
C_ID_a85ab02d9f,72
C_ID_226c026e31,73
C_ID_3d8e17803a,72
C_ID_1e01e0ff44,56
C_ID_b5e0989eb1,45
C_ID_5d707ad2f5,70
C_ID_5617f9d3a2,69
C_ID_a788bcf70d,63
C_ID_b0fa485f19,66
C_ID_dd4649f769,60
C_ID_fd4b360247,66
C_ID_79bbaa9e12,68
C_ID_1339acc35a,64
C_ID_b82c83eb0f,62
C_ID_ddbec2c0da,69
C_ID_cde82530dc,60
C_ID_9fa75a0a08,63
C_ID_778262eba1,50
C_ID_aee071f403,53
C_ID_5289b0eaf3,69
C_ID_53680acdf8,27
C_ID_3b11e27d97,60
C_ID_76449529d8,68
C_ID_509619ae68,63
C_ID_d20298f3d9,60
C_ID_3e98398f14,52
C_ID_7d6a18a92c,59
C_ID_485f8bb83f,62
C_ID_c624fd0c0e,70
C_ID_1f972fba60,52
C_ID_532234e64a,55
C_ID_d95e81a124,58
C_ID_40d3decece,68
C_ID_1c4fcf09c9,71
C_ID_b5f89aa627,61
C_ID_08687f8278,59
C_ID_e1c5c57442,68
C_ID_ed4edff192,61
C_ID_40ff59a940,45
C_ID_206d7b7fc5,61
C_ID_05676b1b45,60
C_ID_7710d636ab,68
C_ID_d71e725c11,70
C_ID_c40ed74dac,72
C_ID_44ca9cd276,69
C_ID_de3d8a201d,72
C_ID_15c6dfb6c7,67
C_ID_5c6a1ce453,34
C_ID_e491d50ef2,66
C_ID_dcd84e3769,70
C_ID_a5f3084d7f,57
C_ID_a6c90f5086,71
C_ID_e04d8f2f94,44
C_ID_9e06154ef1,63
C_ID_fe7b96244e,70
C_ID_57f8e73d74,61
C_ID_ac1c730702,61
C_ID_740745dc0b,57
C_ID_c018cf0f1e,69
C_ID_e9626ad269,69
C_ID_644ab135c9,66
C_ID_ee731ed01f,72
C_ID_86262bfa9a,63
C_ID_26998ab343,73
C_ID_ab0076319b,63
C_ID_e8b29225a2,66
C_ID_afb47e1030,63
C_ID_7c962f1610,70
C_ID_8b02164772,59
C_ID_c9cc12433d,32
C_ID_a447ac0584,36
C_ID_6389a1fc8e,67
C_ID_e2cc650c7f,69
C_ID_44aa53db50,59
C_ID_f2ef51e2ce,69
C_ID_fa775d6b21,70
C_ID_b2fe5d26f9,73
C_ID_ccf55a44d8,70
C_ID_c44ac138a1,66
C_ID_8f6eeacfdc,70
C_ID_4698a60e15,63
C_ID_af1063f57d,73
C_ID_c44974429e,47
C_ID_cc12692712,66
C_ID_9ad5c28c8e,69
C_ID_7c23c75e1b,29
C_ID_f448750044,57
C_ID_98b0845ffa,62
C_ID_2e6382cdcf,61
C_ID_47a3a519d0,55
C_ID_3060bff2b4,72
C_ID_c0d0263826,52
C_ID_f0093e9eea,61
C_ID_0963ddc892,61
C_ID_bc0959d792,69
C_ID_b7db161963,73
C_ID_d22d100377,67
C_ID_bf9b906ce2,72
C_ID_548694375d,72
C_ID_2253a91ca1,59
C_ID_94a1a1c501,49
C_ID_5fa5f9b9f9,71
C_ID_4c56f83cd1,67
C_ID_ef7e54c8bd,72
C_ID_432dd39a19,50
C_ID_a43c0dc47e,73
C_ID_d2cef299c4,63
