card_id,max_installments
C_ID_d270b743c0,10.0
C_ID_4dbd7ac9f2,5.0
C_ID_fff04976bb,4.0
C_ID_3095d801fe,12.0
C_ID_16b22e4304,12.0
C_ID_26b5e29531,3.0
C_ID_5fb2c55ef1,5.0
C_ID_75a7ce19af,0.0
C_ID_7e29e41a37,10.0
C_ID_22cf61134d,5.0
C_ID_5479da6b9f,10.0
C_ID_e56a856719,10.0
C_ID_9bea1ae7b5,0.0
C_ID_236e74a895,4.0
C_ID_70be71af4d,0.0
C_ID_0a86958682,1.0
C_ID_979948c133,1.0
C_ID_4ab20d6ce6,12.0
C_ID_29cf8d1a10,12.0
C_ID_d826ca20ad,3.0
C_ID_1619cb5a35,2.0
C_ID_198e79b4c2,2.0
C_ID_c67bcbc19b,10.0
C_ID_b61ccb1f88,2.0
C_ID_8b69a86735,10.0
C_ID_b28be0fa12,10.0
C_ID_2c568fa2b7,10.0
C_ID_68b8182556,1.0
C_ID_77dc023441,10.0
C_ID_b016a2240d,12.0
C_ID_4f86bd8271,10.0
C_ID_be00169aa9,8.0
C_ID_e7535addae,0.0
C_ID_e2c18d216a,3.0
C_ID_11ae20c52e,1.0
C_ID_cf9c15be78,4.0
C_ID_a23d7b6077,5.0
C_ID_fe8a1f6750,0.0
C_ID_d3dfd8fd11,1.0
C_ID_ccacf470ab,1.0
C_ID_284f472d06,0.0
C_ID_946e15e64e,12.0
C_ID_8f398ccb26,1.0
C_ID_916060c90b,1.0
C_ID_259a19f8fa,0.0
C_ID_9e7ce3dca3,3.0
C_ID_b607bb071c,12.0
C_ID_de5bf69475,0.0
C_ID_7f796bd5dd,0.0
C_ID_463b6a76d5,10.0
C_ID_c4d279cbf1,10.0
C_ID_4eae7166eb,8.0
C_ID_f6738d3aa4,1.0
C_ID_484064ff92,0.0
C_ID_34612c9d1d,0.0
C_ID_5a7ffd7743,0.0
C_ID_4fb337d67a,12.0
C_ID_a12f090b10,0.0
C_ID_ac3d965ce7,1.0
C_ID_5ebf2442f3,3.0
C_ID_75beb36168,0.0
C_ID_769846eb7c,10.0
C_ID_9e2cdf7f3b,6.0
C_ID_93008a5e13,4.0
C_ID_27995ed4ed,6.0
C_ID_eccaa59c0f,12.0
C_ID_b0b4d905a8,0.0
C_ID_4cc61ef14f,10.0
C_ID_b422788641,10.0
C_ID_f26d274ba7,1.0
C_ID_0f2297da03,2.0
C_ID_45d9d6341f,10.0
C_ID_6d8db549fe,0.0
C_ID_108a9bae86,0.0
C_ID_59690602f3,5.0
C_ID_e90fc638f9,5.0
C_ID_23c7b6fa5d,1.0
C_ID_244322bedc,0.0
C_ID_663def0b87,1.0
C_ID_c13686fcaf,1.0
C_ID_080d76120f,12.0
C_ID_058187f1a9,10.0
C_ID_cb0b9b6e29,2.0
C_ID_e93376d068,3.0
C_ID_962fe10eda,10.0
C_ID_7a5df66046,0.0
C_ID_4ba9dbac13,0.0
C_ID_a63de7c31d,0.0
C_ID_397dc5410b,1.0
C_ID_34a45697a2,10.0
C_ID_0b17787dad,3.0
C_ID_8046b1afb5,1.0
C_ID_995c7f997a,0.0
C_ID_2e35ddbd9c,1.0
C_ID_2638e6fe85,1.0
C_ID_31c461d0a7,12.0
C_ID_88444b7ec7,1.0
C_ID_8fefce637c,1.0
C_ID_4992279c6c,1.0
C_ID_cd145a8eed,0.0
C_ID_6ea47ee206,12.0
C_ID_0d2642c9d0,2.0
C_ID_0ba10c10c7,10.0
C_ID_74f2fb5e53,0.0
C_ID_fd87349058,4.0
C_ID_67b50514fd,5.0
C_ID_9a6b3d13d2,6.0
C_ID_7f7ac73a66,0.0
C_ID_5b80b77882,10.0
C_ID_f320ee0922,5.0
C_ID_eeca325fad,2.0
C_ID_fb34b994fe,0.0
C_ID_729fbcf149,1.0
C_ID_c50856c695,0.0
C_ID_107251140e,12.0
C_ID_af2e46d257,1.0
C_ID_07deaa0551,10.0
C_ID_38f4f2d755,1.0
C_ID_339d456ca2,10.0
C_ID_ec98e9d762,4.0
C_ID_08fc7ca9e7,10.0
C_ID_5f30d639f7,2.0
C_ID_c090156e55,12.0
C_ID_3548fe37b5,5.0
C_ID_5446fde0c2,0.0
C_ID_e7dd0e959a,0.0
C_ID_ee113edbf9,3.0
C_ID_f16e0c1f6a,0.0
C_ID_23d6cf24e2,1.0
C_ID_5db249fa81,0.0
C_ID_9931c5b462,5.0
C_ID_6305fe800f,1.0
C_ID_82f38d6771,12.0
C_ID_efe87f77f8,10.0
C_ID_d7c8422c36,6.0
C_ID_78634286f5,3.0
C_ID_6a9afb13a8,10.0
C_ID_640f44083b,1.0
C_ID_f9a875adf2,1.0
C_ID_c94599e5d8,1.0
C_ID_664a5bd18f,5.0
C_ID_f17271cf8f,10.0
C_ID_46b21a3c42,10.0
C_ID_8b8cdb3e74,10.0
C_ID_4604e49c26,0.0
C_ID_d52fccb9ce,0.0
C_ID_580d2498a4,0.0
C_ID_c299a2ee5b,1.0
C_ID_87cbc10097,0.0
C_ID_e83f9a7609,0.0
C_ID_12c779979b,8.0
C_ID_0cd93fe50a,10.0
C_ID_d7b7fb0182,3.0
C_ID_135abfa0b9,1.0
C_ID_fbdf872ffe,5.0
C_ID_54aca76b7c,10.0
C_ID_0a56cf5b66,3.0
C_ID_52523c9e20,0.0
C_ID_eab8fcea83,0.0
C_ID_9fbf3bba9c,6.0
C_ID_4899970e53,10.0
C_ID_f61d6f3f87,12.0
C_ID_51f629038e,1.0
C_ID_e16eb7816f,0.0
C_ID_033a07f854,8.0
C_ID_88c5e68e47,10.0
C_ID_076a6a5b2d,0.0
C_ID_5171193df5,10.0
C_ID_10ccda820f,3.0
C_ID_b96f34a846,1.0
C_ID_170f05098e,1.0
C_ID_bb58d998f9,2.0
C_ID_cc8b364524,5.0
C_ID_d652751bc7,6.0
C_ID_dd5a474de5,1.0
C_ID_3657d537df,1.0
C_ID_75746e6879,12.0
C_ID_fcd28713be,6.0
C_ID_8b3209b4c8,1.0
C_ID_09f5691293,1.0
C_ID_95efe64b82,0.0
C_ID_a06503a5cd,0.0
C_ID_995aaaf789,6.0
C_ID_7402ca3cca,4.0
C_ID_7bd426b7f8,4.0
C_ID_cd4b0f2367,10.0
C_ID_39a274c8e6,1.0
C_ID_48a9c97e6c,1.0
C_ID_69b95dba0a,0.0
C_ID_8834df6b4b,10.0
C_ID_fa23c13992,0.0
C_ID_63d303766d,10.0
C_ID_6944f17a64,10.0
C_ID_304084a258,3.0
C_ID_dc45824bb9,12.0
C_ID_d36e8331d3,2.0
C_ID_4666e7cfcc,0.0
C_ID_793203be46,1.0
C_ID_beb9d3d4ec,3.0
C_ID_c992ad9803,1.0
C_ID_1cc7eeed1c,1.0
C_ID_588fa12509,0.0
C_ID_b9fef6ea00,1.0
C_ID_59c27edd6d,2.0
C_ID_792b8032fb,1.0
C_ID_900c9e47f0,3.0
C_ID_bad888db01,2.0
C_ID_9c0bfd55ab,1.0
C_ID_f1c00322b5,1.0
C_ID_e265a58101,10.0
C_ID_46dd1d2d7a,0.0
C_ID_5b741ba505,0.0
C_ID_ae58ce98ed,0.0
C_ID_f7fc412a9e,3.0
C_ID_a0e5429fc4,1.0
C_ID_36fdc29b04,3.0
C_ID_13ecd90053,10.0
C_ID_57bbeaa869,2.0
C_ID_851ca871b0,5.0
C_ID_c9111483aa,1.0
C_ID_01f32edb9b,1.0
C_ID_6d2410a3d8,12.0
C_ID_2a1b366038,4.0
C_ID_a9e6805cf8,10.0
C_ID_f416f35fe4,0.0
C_ID_4523cdb6ec,6.0
C_ID_8683dae666,1.0
C_ID_7d61ad6a04,12.0
C_ID_e27a83a5e4,12.0
C_ID_9e12be0777,1.0
C_ID_ac1cb3dc33,0.0
C_ID_0cec7e506e,1.0
C_ID_0d24a37ecc,12.0
C_ID_d8fc6043d4,0.0
C_ID_52fded2629,10.0
C_ID_252ad8b3d2,12.0
C_ID_333147c01a,10.0
C_ID_af30a13e57,6.0
C_ID_fda2618127,5.0
C_ID_d6a45b256c,0.0
C_ID_fb3e5132aa,1.0
C_ID_6c66dcd954,6.0
C_ID_d69fd657cf,0.0
C_ID_b1cbcc7404,2.0
C_ID_fa83deddaa,12.0
C_ID_30833e864d,1.0
C_ID_af1babb901,0.0
C_ID_fcec288019,10.0
C_ID_b91d1a6d62,4.0
C_ID_75da54cb53,10.0
C_ID_665adf4299,1.0
C_ID_e5af944267,12.0
C_ID_c85b2cad34,12.0
C_ID_f1c7b9ef3b,1.0
C_ID_45aa82939d,0.0
C_ID_20e095e5ab,0.0
C_ID_399cb46627,0.0
C_ID_c6ed64bf2a,4.0
C_ID_6e6e0c3407,1.0
C_ID_8a41c5c7d0,4.0
C_ID_6d0c1816b7,10.0
C_ID_cad65098cf,6.0
C_ID_5e4a62f211,1.0
C_ID_7c9bdb2604,10.0
C_ID_4876d24f38,4.0
C_ID_f8d59343dd,1.0
C_ID_17c81ce245,10.0
C_ID_fa283b6cd7,1.0
C_ID_01dc869004,12.0
C_ID_a86c9c9f03,2.0
C_ID_738404a45b,2.0
C_ID_9af2dd4cae,2.0
C_ID_4261822b1d,5.0
C_ID_44333aaf63,2.0
C_ID_d0102b290a,4.0
C_ID_ed8e755e2c,0.0
C_ID_83ef43ecac,0.0
C_ID_fe8e5f4552,4.0
C_ID_6d27b6146d,10.0
C_ID_90d78d000f,10.0
C_ID_32bea3f616,0.0
C_ID_d1ae5fb1c9,1.0
C_ID_9e2dfd798e,12.0
C_ID_eb693e17ac,6.0
C_ID_3e6e879668,12.0
C_ID_b19b095389,2.0
C_ID_34847eece4,1.0
C_ID_a94ea11fcd,10.0
C_ID_dadf5503ca,0.0
C_ID_4c092e2828,0.0
C_ID_f944c05a72,7.0
C_ID_23e6a59a0d,1.0
C_ID_6a5ffe8a86,6.0
C_ID_255e511c6d,12.0
C_ID_e0b8555383,6.0
C_ID_919d57dccb,6.0
C_ID_c0cc84c7c2,12.0
C_ID_af2e0b2759,1.0
C_ID_5a31e192bf,10.0
C_ID_4aec82ba88,6.0
C_ID_0952624fc6,0.0
C_ID_2fb4cc38ae,6.0
C_ID_c4193e9596,3.0
C_ID_6e10e9153f,0.0
C_ID_be161fa6af,1.0
C_ID_528436f332,0.0
C_ID_a326904788,4.0
C_ID_be9aef0ddb,0.0
C_ID_5af29d33cf,2.0
C_ID_fd29c15917,2.0
C_ID_ae064c893e,0.0
C_ID_a606010558,3.0
C_ID_bdefb523b6,4.0
C_ID_c5899bc16e,1.0
C_ID_3e00557894,6.0
C_ID_509032d4f2,0.0
C_ID_6ae58d27f3,12.0
C_ID_6a78bc4d9b,2.0
C_ID_cc3186999d,3.0
C_ID_df9a1951e5,5.0
C_ID_400e3ddd11,6.0
C_ID_2b3bf370bf,1.0
C_ID_35dd649436,10.0
C_ID_232f5f97ca,1.0
C_ID_1831d54ca7,2.0
C_ID_9bb5983f0b,1.0
C_ID_e9723f30ca,5.0
C_ID_67888f6be0,2.0
C_ID_53cf41a26d,0.0
C_ID_d8ac3c47fb,10.0
C_ID_2c23c2b6cf,10.0
C_ID_2d714ab829,5.0
C_ID_c33179020e,0.0
C_ID_426ceaf7c3,9.0
C_ID_b8bdfb6cdb,4.0
C_ID_c52344ffae,12.0
C_ID_92bfba7c47,0.0
C_ID_9b24d495dc,0.0
C_ID_1b4b626d04,6.0
C_ID_6be31960f9,0.0
C_ID_fd4f0053e1,10.0
C_ID_0ce75a75ad,0.0
C_ID_08aba39fda,0.0
C_ID_44dd15f360,3.0
C_ID_5544fbf9cb,3.0
C_ID_5ead188d23,0.0
C_ID_08852e82f5,1.0
C_ID_cbdd7a826f,8.0
C_ID_0f8bc508f5,0.0
C_ID_5e2c7dba79,2.0
C_ID_a6dbefbea4,6.0
C_ID_ab7294a380,10.0
C_ID_cc853e3aaa,12.0
C_ID_5bce6737ab,10.0
C_ID_5c5bb452ad,5.0
C_ID_9989596ec3,6.0
C_ID_bfb01714a7,5.0
C_ID_17a8099b04,4.0
C_ID_733c6fdc4f,0.0
C_ID_462b58ec9d,2.0
C_ID_5af56d91a0,1.0
C_ID_58ab89a261,2.0
C_ID_91e747af06,3.0
C_ID_f7750616cd,7.0
C_ID_67684a43d8,10.0
C_ID_8208c560a4,1.0
C_ID_d89c9b163d,0.0
C_ID_ccb7333ad4,2.0
C_ID_23c59c8455,10.0
C_ID_baff75be42,0.0
C_ID_9537a20fa7,1.0
C_ID_ca8e47114d,3.0
C_ID_dc175baa29,1.0
C_ID_3d98f6d309,5.0
C_ID_22d950b847,12.0
C_ID_d135f1571c,10.0
C_ID_060e2a54a3,1.0
C_ID_06af2e777b,10.0
C_ID_b8fd0819d4,2.0
C_ID_523e5b4360,5.0
C_ID_3bbf44abe2,10.0
C_ID_54412cadfa,3.0
C_ID_14e49225ca,8.0
C_ID_028ea1c754,4.0
C_ID_3214a3a38a,6.0
C_ID_1d6ccfe60e,10.0
C_ID_8b7ac9787e,2.0
C_ID_bd93d9726d,0.0
C_ID_8a922fdc00,1.0
C_ID_fe9d73f3ca,1.0
C_ID_d54cf3f583,12.0
C_ID_80dfd8e223,10.0
C_ID_a75cc8e70b,5.0
C_ID_51aa4470ae,1.0
C_ID_d701250c52,0.0
C_ID_ffc47ebd04,1.0
C_ID_d494bc6601,1.0
C_ID_728a5c0a5e,6.0
C_ID_a3582b330a,10.0
C_ID_d381d3d859,10.0
C_ID_e29caad1c3,4.0
C_ID_2d12983c8c,0.0
C_ID_2768dc35c9,0.0
C_ID_ff9b77b4eb,0.0
C_ID_97d2143f93,1.0
C_ID_fbe5528ac5,6.0
C_ID_cfa8bfcfb5,0.0
C_ID_a1f43a2bcd,10.0
C_ID_6d1e7b305c,3.0
C_ID_fe40936f1b,1.0
C_ID_7750eb98a6,0.0
C_ID_c14b420a3c,1.0
C_ID_4d3286b0ac,12.0
C_ID_3c819413f9,0.0
C_ID_7ee524505b,0.0
C_ID_473d76476e,0.0
C_ID_514368d647,12.0
C_ID_e90b6fd557,0.0
C_ID_d0d8eef87b,0.0
C_ID_c7fe86d029,3.0
C_ID_e478f29c99,10.0
C_ID_644d05eb4e,4.0
C_ID_63f890715c,1.0
C_ID_48e4d9a2db,4.0
C_ID_8496cbfb8a,6.0
C_ID_6212d85f0d,6.0
C_ID_5fa402ec2e,5.0
C_ID_1c3eb6783e,4.0
C_ID_f827d34479,3.0
C_ID_939d032e22,1.0
C_ID_14227293d5,5.0
C_ID_84ee607800,10.0
C_ID_4f87643422,12.0
C_ID_bc32f31848,1.0
C_ID_1c658e2487,12.0
C_ID_339c680628,10.0
C_ID_5bb3e9f653,0.0
C_ID_c8f42bb72f,6.0
C_ID_6f80fa5878,0.0
C_ID_c07a56ada7,1.0
C_ID_6907418d01,5.0
C_ID_3ba3b89cda,4.0
C_ID_8bf67cb7da,4.0
C_ID_458c18a764,0.0
C_ID_b065f45e44,1.0
C_ID_c888be1d1a,3.0
C_ID_a03376ccca,0.0
C_ID_731a596fbb,12.0
C_ID_dc954e8af8,5.0
C_ID_e4807e2c9f,12.0
C_ID_718c8c68b9,1.0
C_ID_5d75328f23,10.0
C_ID_111ab4a609,3.0
C_ID_967be52b87,12.0
C_ID_b1b0d8610e,4.0
C_ID_1a9671af0c,5.0
C_ID_22a7ecde8f,1.0
C_ID_cec601d382,12.0
C_ID_7a50998a16,0.0
C_ID_b552313f5e,4.0
C_ID_90a3b520af,5.0
C_ID_3983b2c1f6,6.0
C_ID_d47d4e3888,0.0
C_ID_f62bf6328d,10.0
C_ID_115ace6201,1.0
C_ID_5f58018fac,10.0
C_ID_9ad7ddaaaa,12.0
C_ID_8cedaca846,1.0
C_ID_8f68914de7,4.0
C_ID_d10a56a540,6.0
C_ID_e8c9afffca,0.0
C_ID_36a7e4af13,10.0
C_ID_820617aaca,1.0
C_ID_6aaa7f67d5,8.0
C_ID_67de2f67b0,2.0
C_ID_d3f49d90d9,12.0
C_ID_cb3dff014a,3.0
C_ID_a14c05afea,1.0
C_ID_17828e9ee5,7.0
C_ID_866bd69fda,10.0
C_ID_ff458c82dd,4.0
C_ID_6eb72f58b1,1.0
C_ID_a15eb7b3d8,3.0
C_ID_389fde596d,12.0
C_ID_60153d5312,0.0
C_ID_5643cd48de,0.0
C_ID_9eca09dac5,6.0
C_ID_d9c0711d07,2.0
C_ID_e557da4be3,12.0
C_ID_687313739d,1.0
C_ID_2ac05c79ab,12.0
C_ID_9e1a04c08a,5.0
C_ID_ea957a9d9f,2.0
C_ID_bc994dd6df,0.0
C_ID_90c116fcfd,0.0
C_ID_dad8059c7e,0.0
C_ID_997e554818,0.0
C_ID_dd0165f709,3.0
C_ID_d1375ade5b,6.0
C_ID_3b136e9316,5.0
C_ID_7507adb667,5.0
C_ID_6ddfb3227d,10.0
C_ID_acdb9000f4,1.0
C_ID_7083ada02d,1.0
C_ID_4a82e7f86d,12.0
C_ID_187024d702,1.0
C_ID_85c1c2d0bd,4.0
C_ID_cd3eec8ab9,10.0
C_ID_14e4b662b1,12.0
C_ID_cbbe453e46,1.0
C_ID_e9dddf6ac4,4.0
C_ID_3da31429e9,12.0
C_ID_a54eb2da12,10.0
C_ID_9edbbf7e45,2.0
C_ID_17727da34d,12.0
C_ID_ef4b62a19c,0.0
C_ID_b4ed1751c5,10.0
C_ID_db11e69b89,6.0
C_ID_3db1453da8,2.0
C_ID_c20c6a03a2,5.0
C_ID_ae2dbf6929,5.0
C_ID_8abedb9d3b,5.0
C_ID_8c5f0e3706,2.0
C_ID_9412fae908,10.0
C_ID_e8c91d59e3,1.0
C_ID_d9c67dbe41,0.0
C_ID_3c0ad11246,4.0
C_ID_97c399fc92,3.0
C_ID_40260eaf39,0.0
C_ID_9f6c0d80bb,0.0
C_ID_2f47ec31ab,1.0
C_ID_231eb25428,10.0
C_ID_1ce2aa75cd,1.0
C_ID_c5b96c924d,2.0
C_ID_5b6ceb6376,1.0
C_ID_5ad1f141fe,6.0
C_ID_7870773021,6.0
C_ID_d06d454f26,1.0
C_ID_4f74cf896c,0.0
C_ID_2e50487b97,2.0
C_ID_f0fb6e11f4,12.0
C_ID_715ca141b9,0.0
C_ID_a9677507d4,1.0
C_ID_5c4597dab1,1.0
C_ID_8db14576ed,3.0
C_ID_a30f8db1aa,4.0
C_ID_fd9a77fd69,3.0
C_ID_08707d30f0,1.0
C_ID_5bc66fc7a3,0.0
C_ID_147c61c504,0.0
C_ID_435cb69d3a,4.0
C_ID_1b47c7aa3e,10.0
C_ID_af6ce803c2,3.0
C_ID_de13db7862,5.0
C_ID_fa5e3544d2,5.0
C_ID_e25dc35703,999.0
C_ID_18bcada1b8,0.0
C_ID_c648ac3646,0.0
C_ID_3d3fa62b28,0.0
C_ID_04878546b1,1.0
C_ID_577159efc9,2.0
C_ID_f5dc407f9a,1.0
C_ID_1cec0d0e0f,0.0
C_ID_af0fa076ad,1.0
C_ID_ce74203474,1.0
C_ID_49a6c6737f,0.0
C_ID_66dddf34e2,0.0
C_ID_dbc7ddd961,10.0
C_ID_aee5c04f53,1.0
C_ID_8d3a58b7e2,1.0
C_ID_41ea4be89f,3.0
C_ID_c4988a098e,1.0
C_ID_20d4b50812,6.0
C_ID_64e5847ea9,4.0
C_ID_bc00a360c3,12.0
C_ID_14ce544009,2.0
C_ID_9577a3177f,5.0
C_ID_a4e0197e60,10.0
C_ID_22e750efed,3.0
C_ID_ecf40ea23a,10.0
C_ID_982b72c78b,12.0
C_ID_036286c2c2,6.0
C_ID_592105cde1,3.0
C_ID_7cb2a6e87f,1.0
C_ID_6e3c921788,1.0
C_ID_7f64a7f515,1.0
C_ID_2afd97b312,1.0
C_ID_8bfd7ca3dd,12.0
C_ID_cdccc5aadc,1.0
C_ID_e8329dfd69,12.0
C_ID_506df0868e,2.0
C_ID_70018fea1f,1.0
C_ID_10facb42ba,10.0
C_ID_acc4792079,1.0
C_ID_277360eb19,2.0
C_ID_1d31362466,0.0
C_ID_f64c7fd622,10.0
C_ID_0d5253d1b4,0.0
C_ID_d26b4291db,1.0
C_ID_ff095e562a,1.0
C_ID_1913aafda8,0.0
C_ID_3e568c4257,2.0
C_ID_ba1ea282c1,0.0
C_ID_f830140986,0.0
C_ID_031feea110,10.0
C_ID_1b403059d9,1.0
C_ID_8dd5884801,5.0
C_ID_fe43131da7,12.0
C_ID_b60ec46666,1.0
C_ID_e7039599cd,3.0
C_ID_950037744a,3.0
C_ID_deb11a0daa,12.0
C_ID_88c10d54e9,0.0
C_ID_abfdf511c4,1.0
C_ID_cc31dae0cb,0.0
C_ID_5dcb56bf3e,0.0
C_ID_276df75a4f,1.0
C_ID_e79db59c0b,1.0
C_ID_83eaa7946f,0.0
C_ID_d49800b939,3.0
C_ID_6490e50f7b,0.0
C_ID_36e9d82a5b,2.0
C_ID_4272216037,1.0
C_ID_cae5f94ab9,3.0
C_ID_ae3a458643,6.0
C_ID_41a2cfcda8,4.0
C_ID_7ab00d96fc,1.0
C_ID_e11116d6d1,5.0
C_ID_e551991429,12.0
C_ID_b48f77ff9f,0.0
C_ID_2656bb7b30,1.0
C_ID_07e24ddb65,3.0
C_ID_dbc4f5fa4e,0.0
C_ID_15599f18a2,0.0
C_ID_6eae2dbe00,12.0
C_ID_13631a7c99,0.0
C_ID_c7cd524ebb,10.0
C_ID_f0a525d755,0.0
C_ID_6f1c503689,0.0
C_ID_b4d9746f5d,10.0
C_ID_428ce715ee,3.0
C_ID_e0e8e7a197,3.0
C_ID_7a99fb9b4b,3.0
C_ID_27febc84bc,12.0
C_ID_acf6d8e2ff,6.0
C_ID_f9e760c452,6.0
C_ID_f2af2bfb87,6.0
C_ID_30a084d859,0.0
C_ID_fbabef06ea,7.0
C_ID_e55a8425e0,1.0
C_ID_00aed58968,7.0
C_ID_092102a28e,0.0
C_ID_39943bfefb,3.0
C_ID_0584f495bc,1.0
C_ID_8470395047,1.0
C_ID_64a9a2f6f1,1.0
C_ID_5ebc7fdcd4,2.0
C_ID_49331a5e21,4.0
C_ID_6fb59108ca,1.0
C_ID_ef2349174d,1.0
C_ID_3e3dce7a0b,2.0
C_ID_40d1fdb921,3.0
C_ID_2fb0c5ec2e,0.0
C_ID_b5270bcde1,2.0
C_ID_343cc955dc,10.0
C_ID_cac0acfe04,10.0
C_ID_355741dee2,2.0
C_ID_2751d377d5,3.0
C_ID_4e6a309ac2,6.0
C_ID_9993051f85,3.0
C_ID_59005b523b,5.0
C_ID_412066f5e4,1.0
C_ID_df81fc090e,10.0
C_ID_37f102cdad,4.0
C_ID_96eec3d8fa,1.0
C_ID_f555c12c8a,0.0
C_ID_959f111b02,3.0
C_ID_daf08f3efd,4.0
C_ID_53b84cc090,12.0
C_ID_a2b47d1df8,1.0
C_ID_1b97267b6f,1.0
C_ID_92a4883ba7,3.0
C_ID_9283555574,1.0
C_ID_a3b1174228,1.0
C_ID_fe22cf050e,0.0
C_ID_984d3d7edb,3.0
C_ID_d36745146a,6.0
C_ID_bb253c4f71,10.0
C_ID_ae316543e3,1.0
C_ID_9a460aac7a,10.0
C_ID_c21fb1a98f,0.0
C_ID_85f372a066,12.0
C_ID_3834888287,1.0
C_ID_10da8994f3,1.0
C_ID_7c3800e155,10.0
C_ID_a09a5e3e59,2.0
C_ID_36cb996a61,0.0
C_ID_919a8eb483,1.0
C_ID_7d7ad61d82,10.0
C_ID_968b2d7bd3,10.0
C_ID_0b0af7026b,6.0
C_ID_51401ec566,0.0
C_ID_60f4a420e2,10.0
C_ID_de7e4cdf51,0.0
C_ID_3c9c15840e,1.0
C_ID_b809121cc0,10.0
C_ID_098ce2d3a5,10.0
C_ID_25695dc200,0.0
C_ID_f3bb46a713,10.0
C_ID_b577564365,2.0
C_ID_c411ce871e,0.0
C_ID_2e0616360e,10.0
C_ID_d5601918f3,0.0
C_ID_c93bb00374,1.0
C_ID_83dc1d337d,0.0
C_ID_f058a5325d,1.0
C_ID_c4d42e9b11,10.0
C_ID_a36916b9ea,1.0
C_ID_0dd365b592,1.0
C_ID_9d7e4540a6,6.0
C_ID_543576595b,10.0
C_ID_61e227e7b5,0.0
C_ID_68a38dc6ec,2.0
C_ID_856c22a7c7,5.0
C_ID_7fab7d296f,10.0
C_ID_eebed186e2,4.0
C_ID_12dbe00204,5.0
C_ID_08e483f7c6,6.0
C_ID_123d195465,0.0
C_ID_61200f079e,5.0
C_ID_66ac59bbf8,0.0
C_ID_af21e9a498,5.0
C_ID_15456dcebf,2.0
C_ID_7da01a90d4,6.0
C_ID_c825f69b0c,1.0
C_ID_990d66385d,3.0
C_ID_d0de8cd3f2,12.0
C_ID_bb0b7c2108,6.0
C_ID_80c2314b59,0.0
C_ID_94205f85d1,3.0
C_ID_781621ec49,2.0
C_ID_4b14257dc4,1.0
C_ID_4098e37600,1.0
C_ID_80856bb073,1.0
C_ID_de5a67f2ae,3.0
C_ID_cc90087e59,0.0
C_ID_473ee35ef3,4.0
C_ID_d7fed6fd6b,3.0
C_ID_3f7df2f13b,6.0
C_ID_8e10073add,12.0
C_ID_aea7757c0e,1.0
C_ID_9ea6275756,1.0
C_ID_c9bd89e46e,9.0
C_ID_ad2ab4f317,0.0
C_ID_e490284a9f,6.0
C_ID_f4446bd891,4.0
C_ID_1213453141,8.0
C_ID_2f5e051441,2.0
C_ID_a0cf19b332,0.0
C_ID_4a0fd5b422,10.0
C_ID_78a4a42e75,12.0
C_ID_b95d22896a,4.0
C_ID_3093ddf5fd,1.0
C_ID_6e0c4c84c3,7.0
C_ID_7bd58c48f6,10.0
C_ID_aa5a4072c3,12.0
C_ID_03a6e39bf8,12.0
C_ID_0684996ccb,1.0
C_ID_fb28a41404,9.0
C_ID_f3f96571ac,3.0
C_ID_9cb387fb7d,1.0
C_ID_2efc0afae2,10.0
C_ID_49ea8301d4,1.0
C_ID_eac6692c13,0.0
C_ID_5d444107d7,10.0
C_ID_22839cc060,6.0
C_ID_f7fce7b735,3.0
C_ID_1948036b5a,10.0
C_ID_6e3d4ce053,4.0
C_ID_1fc4d66334,0.0
C_ID_2dd79acb1a,10.0
C_ID_35d1062c6c,3.0
C_ID_df3abe21b9,1.0
C_ID_32f18357ec,4.0
C_ID_72a70864fb,0.0
C_ID_c1ce6a4c2b,1.0
C_ID_4e783e322d,2.0
C_ID_3228fc7504,0.0
C_ID_eab9c724e9,1.0
C_ID_9e1027318b,4.0
C_ID_264d5d3920,7.0
C_ID_f7904ec71e,1.0
C_ID_e1817a8806,1.0
C_ID_4a15fb0e88,0.0
C_ID_8e8f6a72cf,4.0
C_ID_1d2aafe0a2,0.0
C_ID_b6a83f0a91,0.0
C_ID_3f8edb7094,1.0
C_ID_fd1c54b1a5,10.0
C_ID_a4a02a3d64,2.0
C_ID_a2f4d602be,12.0
C_ID_8bd9d29ebf,5.0
C_ID_8fc6e36eb2,1.0
C_ID_e3371af0d1,12.0
C_ID_072fac9aa6,5.0
C_ID_d40359f1fa,0.0
C_ID_4447964472,6.0
C_ID_53d6390552,5.0
C_ID_dbbf902290,0.0
C_ID_354fd6a31a,1.0
C_ID_425006f55c,4.0
C_ID_b25c524618,3.0
C_ID_92360c5229,0.0
C_ID_54a7b7a034,1.0
C_ID_568404d7ee,1.0
C_ID_35d513c136,4.0
C_ID_5f95d07fd3,1.0
C_ID_f883de88b1,4.0
C_ID_2d1249e813,1.0
C_ID_2158fb5770,12.0
C_ID_6be1264e35,1.0
C_ID_541176305f,6.0
C_ID_f0c63333ba,3.0
C_ID_49a5ce6753,12.0
C_ID_ad2b7aa0dc,0.0
C_ID_dd312cb6a1,1.0
C_ID_143b75a4d3,4.0
C_ID_419ef9c6e5,10.0
C_ID_9e03915ee0,10.0
C_ID_28b003fea9,4.0
C_ID_e457ea60f9,3.0
C_ID_a9eea57bd2,4.0
C_ID_98b576c7c9,10.0
C_ID_10beb2c6e0,10.0
C_ID_2bcde6d1e8,6.0
