card_id,category_3_is_A
C_ID_1b0e2b041e,0.0
C_ID_954fceae4f,1.0
C_ID_6de62e3bb7,0.0
C_ID_3c057aa0b8,1.0
C_ID_bd0ec4efd3,0.0
C_ID_579de70aa0,0.0
C_ID_57cf1c8848,0.0
C_ID_a126f9f6e7,1.0
C_ID_770c494a4c,0.0
C_ID_3856e20420,0.0
C_ID_e7f2375e16,1.0
C_ID_54c1ddffac,1.0
C_ID_4bebefb21a,1.0
C_ID_10ecbaed46,0.0
C_ID_8eca463b74,0.0
C_ID_7747bdf96e,0.0
C_ID_574155462b,1.0
C_ID_09849d8293,0.0
C_ID_5c1e7ab4df,0.0
C_ID_da6b3555f8,0.0
C_ID_61a8c6026c,1.0
C_ID_551b926e05,1.0
C_ID_2504b07f73,0.0
C_ID_d6bf1e6352,1.0
C_ID_c5d2aee571,1.0
C_ID_abf14bce69,1.0
C_ID_b3b10200ca,0.0
C_ID_43e2e3c57a,0.0
C_ID_fb9b6da46c,0.0
C_ID_9053d38079,1.0
C_ID_4f3f3f25fb,0.0
C_ID_f411825681,1.0
C_ID_45ff36566f,1.0
C_ID_57c8f5481c,0.0
C_ID_26633ec8c6,1.0
C_ID_5a71590e10,0.0
C_ID_5141bea0c8,0.0
C_ID_f77cb0eb65,1.0
C_ID_e0cd2dea13,1.0
C_ID_5145a3e046,1.0
C_ID_c0da5c297e,0.0
C_ID_f1f26930c8,0.0
C_ID_823093b62f,1.0
C_ID_ae6fb1ee95,0.0
C_ID_bbd2dbcc25,0.0
C_ID_31a4476197,0.0
C_ID_24c9a40a71,1.0
C_ID_4e6eba0b15,1.0
C_ID_7fd10f411b,1.0
C_ID_56d640f5b7,1.0
C_ID_c5d359c26a,1.0
C_ID_fba0689c62,0.0
C_ID_39f3dc5ca9,0.0
C_ID_9144233e4d,0.0
C_ID_8c737b6c21,1.0
C_ID_ae1363307b,1.0
C_ID_e5e72e6791,0.0
C_ID_dae808bdb1,0.0
C_ID_3f91843869,0.0
C_ID_e5f3564678,0.0
C_ID_741fa85f8a,0.0
C_ID_12d90042bc,1.0
C_ID_bda113cb81,0.0
C_ID_f9fcfd4b35,1.0
C_ID_f35ed4fe4f,0.0
C_ID_0269273b9b,0.0
C_ID_20e3df6049,1.0
C_ID_89420880a5,1.0
C_ID_3ed5618e5d,1.0
C_ID_4a1581d5d0,1.0
C_ID_f1af9d8559,0.0
C_ID_4c681c48b9,0.0
C_ID_d1fb42a965,1.0
C_ID_c10f95b9c2,1.0
C_ID_d08ada8701,1.0
C_ID_161532fc2c,0.0
C_ID_c4cedf70bc,1.0
C_ID_2c1d22c0f2,0.0
C_ID_72f1968016,1.0
C_ID_35ceb7c268,0.0
C_ID_42ec2fb363,0.0
C_ID_37a129a368,0.0
C_ID_b2452e355f,0.0
C_ID_eafb1d371f,0.0
C_ID_11f8456c2f,1.0
C_ID_94a128934f,0.0
C_ID_03eb7a0f45,0.0
C_ID_2bfe1b006c,1.0
C_ID_264b8c1f81,0.0
C_ID_93ea940831,0.0
C_ID_d1453d8f6d,1.0
C_ID_3804eae43d,1.0
C_ID_ca563e8d97,0.0
C_ID_5103df753a,1.0
C_ID_662a56bf14,1.0
C_ID_4c4e74ba5b,1.0
C_ID_5cdc64b210,1.0
C_ID_1408436d2a,1.0
C_ID_ce9eec5575,1.0
C_ID_6a6f20a42e,0.0
C_ID_4e0f3e7584,1.0
C_ID_14abf9df4d,0.0
C_ID_3bae43e778,1.0
C_ID_64564f2d60,0.0
C_ID_4b4ca1abf0,1.0
C_ID_1285d1456d,0.0
C_ID_8fff896917,0.0
C_ID_ae5be0ebd3,0.0
C_ID_9b65f96777,0.0
C_ID_ef3a4c55ca,0.0
C_ID_3a4d15d86e,0.0
C_ID_2bfb27b01e,0.0
C_ID_335dca10f5,0.0
C_ID_7060d2f7e7,1.0
C_ID_6340dca92a,1.0
C_ID_9bcb2e9e68,0.0
C_ID_1b4f5c9065,0.0
C_ID_a1a4aa5004,0.0
C_ID_df678a449a,0.0
C_ID_283eda776a,0.0
C_ID_fb9fd2194b,1.0
C_ID_13efbdcbb0,1.0
C_ID_4a97846155,0.0
C_ID_9822a9993c,0.0
C_ID_4a220d5c52,1.0
C_ID_90ce263b52,1.0
C_ID_06d03056e1,1.0
C_ID_8d7c720608,1.0
C_ID_f588e8a2b9,1.0
C_ID_b948989a4e,0.0
C_ID_708f199985,0.0
C_ID_a7267c5b10,1.0
C_ID_f1f0a4539f,1.0
C_ID_06ce65c627,1.0
C_ID_2aee6701af,0.0
C_ID_4b498cb0e2,0.0
C_ID_a0d7e0f73d,0.0
C_ID_a80477fa79,0.0
C_ID_2ed15ed04e,0.0
C_ID_b4adfee981,1.0
C_ID_983b9a987a,0.0
C_ID_abb3412fd0,0.0
C_ID_4211c33830,1.0
C_ID_3dc58e690d,0.0
C_ID_f0a9997eb9,0.0
C_ID_ab32f11900,0.0
C_ID_35b95c9f12,1.0
C_ID_3272eb2ff4,1.0
C_ID_a2521b27ca,1.0
C_ID_891d60198d,1.0
C_ID_b33e3a254f,0.0
C_ID_f39d5fd48c,1.0
C_ID_4984761872,1.0
C_ID_57c06ab6f9,0.0
C_ID_1eccbd60e0,0.0
C_ID_ae44dc39f8,0.0
C_ID_9b7deebb82,0.0
C_ID_3e3cc6cc96,0.0
C_ID_93de02c73b,0.0
C_ID_9ca84188ba,1.0
C_ID_949c94596a,1.0
C_ID_dac5245c8c,1.0
C_ID_8c8873c0d7,0.0
C_ID_e3add8f1c2,1.0
C_ID_311fbfa4e2,1.0
C_ID_b73de7536b,1.0
C_ID_b5469cba6a,0.0
C_ID_cba51456b5,0.0
C_ID_128312df77,0.0
C_ID_1a5c192ced,0.0
C_ID_c2e494d1a1,1.0
C_ID_fe0b2c6d22,1.0
C_ID_335e8be197,0.0
C_ID_5638aaf712,0.0
C_ID_76744b5592,1.0
C_ID_c740ff3fa9,1.0
C_ID_29e9fb2527,1.0
C_ID_08ab7473ef,1.0
C_ID_ad21a02673,1.0
C_ID_b07087d019,0.0
C_ID_82c0e03088,1.0
C_ID_9989a80645,0.0
C_ID_911a682f4d,1.0
C_ID_abffd13e7e,0.0
C_ID_97872959d3,1.0
C_ID_b9422fb4fe,0.0
C_ID_88c1d4700b,1.0
C_ID_03a8e9109c,1.0
C_ID_b8b003eb79,0.0
C_ID_4fbbb67e3f,1.0
C_ID_9623c4c954,1.0
C_ID_aa34ac7990,1.0
C_ID_52caba98fb,1.0
C_ID_500a2927d8,1.0
C_ID_3a42ddf409,0.0
C_ID_4eecd5dc7e,1.0
C_ID_6ba267b5f7,0.0
C_ID_7125cd4ed8,1.0
C_ID_8ea7b02f2d,1.0
C_ID_439a6ce54b,1.0
C_ID_2436f553a4,0.0
C_ID_5aa2d3cfa5,0.0
C_ID_35da50b8cc,1.0
C_ID_b16f66a039,0.0
C_ID_d752434c98,1.0
C_ID_91b3fa2c17,0.0
C_ID_6f5d2d9ace,0.0
C_ID_deed7963ce,1.0
C_ID_ac44b62904,1.0
C_ID_50e65b8372,1.0
C_ID_1d95884f67,0.0
C_ID_19ea04c501,1.0
C_ID_09e080473c,1.0
C_ID_fb7baa06db,1.0
C_ID_1bc3472800,1.0
C_ID_5955947003,0.0
C_ID_1fefb0ec7a,1.0
C_ID_d41d901fb3,1.0
C_ID_998a57cb25,0.0
C_ID_aa0f0d9369,1.0
C_ID_5ec6302742,0.0
C_ID_45cc330a67,1.0
C_ID_e46bf361fc,1.0
C_ID_b2026649c4,1.0
C_ID_6c71255779,1.0
C_ID_2deb5159e8,1.0
C_ID_76858a92db,1.0
C_ID_436569c7d0,1.0
C_ID_b384e48659,0.0
C_ID_22fcad11d8,0.0
C_ID_70efc8f60b,1.0
C_ID_0cf798f4de,1.0
C_ID_e109e07eb2,1.0
C_ID_843d56e10c,1.0
C_ID_400e253606,1.0
C_ID_e5e6b40de2,1.0
C_ID_4a5351b917,0.0
C_ID_e42dd1fe8c,0.0
C_ID_38443e1d85,0.0
C_ID_1d136e4dd8,1.0
C_ID_c003d2d654,0.0
C_ID_8123446aaa,0.0
C_ID_751b81c3d7,1.0
C_ID_e9431e74ae,1.0
C_ID_495aac84de,0.0
C_ID_89e861aa1b,1.0
C_ID_a1e4586aad,0.0
C_ID_8956c88549,1.0
C_ID_dddc56433c,1.0
C_ID_4bf2e4d639,1.0
C_ID_5e945048d0,0.0
C_ID_db908e5032,0.0
C_ID_f6322b4593,1.0
C_ID_7846d31e41,0.0
C_ID_de466af04d,1.0
C_ID_42801f1574,1.0
C_ID_8d7f990f2e,0.0
C_ID_d70943d52f,1.0
C_ID_00eaf84e7e,1.0
C_ID_001de6764b,1.0
C_ID_b2f63d0503,1.0
C_ID_a33fe9165b,1.0
C_ID_4b89ee2249,0.0
C_ID_796b65b754,1.0
C_ID_c353f98a00,1.0
C_ID_4c969a7fe2,1.0
C_ID_2b1f3a9e56,1.0
C_ID_9b901636bf,1.0
C_ID_85cea94d27,1.0
C_ID_0c52c23b6a,1.0
C_ID_86eb3da28d,1.0
C_ID_44aa2a65ff,0.0
C_ID_72e034ba1b,0.0
C_ID_ae8742f9ba,1.0
C_ID_7cb975cbe1,0.0
C_ID_1816c287f2,0.0
C_ID_264a304e24,1.0
C_ID_742f9e8801,1.0
C_ID_182aa692fb,0.0
C_ID_d3fc7ce1ae,1.0
C_ID_06b77830e2,1.0
C_ID_ef7e33744a,1.0
C_ID_17a66c8b9c,1.0
C_ID_9f2dd45544,0.0
C_ID_d9591797c0,0.0
C_ID_f25b3d3f13,1.0
C_ID_c4c6bdff3a,0.0
C_ID_2157f2bcc7,1.0
C_ID_8af79ec241,1.0
C_ID_46d3235f7e,0.0
C_ID_009964b831,1.0
C_ID_dace2d59f3,0.0
C_ID_0ca9023406,1.0
C_ID_bbb790ce86,0.0
C_ID_e9be6cc895,1.0
C_ID_eb2e9f49f3,0.0
C_ID_c14e8016cd,0.0
C_ID_35786b7758,0.0
C_ID_873151d74e,1.0
C_ID_3b5a5dc53a,1.0
C_ID_3fabb021be,1.0
C_ID_440c280761,0.0
C_ID_073659d07e,1.0
C_ID_d3a065836f,0.0
C_ID_a1aa432c1d,0.0
C_ID_3e4eae8f30,1.0
C_ID_27794dbe5e,0.0
C_ID_ac4a150b35,1.0
C_ID_ed6ea627be,0.0
C_ID_640acf9613,0.0
C_ID_53a7607a62,0.0
C_ID_a969aae332,0.0
C_ID_ba3ca4fc1f,0.0
C_ID_db9544d789,0.0
C_ID_c69ebfa49f,1.0
C_ID_80e186b752,1.0
C_ID_8fb4e9d0d1,0.0
C_ID_28de0364ba,1.0
C_ID_cbb20281e3,0.0
C_ID_6eaff58940,0.0
C_ID_2215fc5ded,0.0
C_ID_dc4bd6d960,1.0
C_ID_6e7ed87ba0,1.0
C_ID_38b39b685f,1.0
C_ID_83e621fb4c,0.0
C_ID_f35c6d5971,0.0
C_ID_e957b5d9ab,1.0
C_ID_d488876b50,0.0
C_ID_27d83acdb8,0.0
C_ID_020a834118,0.0
C_ID_c5f646300d,1.0
C_ID_0744810fb5,0.0
C_ID_037ce264e7,1.0
C_ID_a50bbd8768,1.0
C_ID_e84bb7267e,0.0
C_ID_49c4849702,0.0
C_ID_fac797d6c4,0.0
C_ID_1c146d39e9,1.0
C_ID_396ab664a4,0.0
C_ID_0f1ecd1a47,1.0
C_ID_a4e1d9f554,0.0
C_ID_9885b8c11c,0.0
C_ID_7ac8039e7d,1.0
C_ID_0a4415a844,1.0
C_ID_ead9461a16,0.0
C_ID_ad81fab356,1.0
C_ID_7986d849bf,0.0
C_ID_830b8af2bb,1.0
C_ID_31db69bb9c,0.0
C_ID_788dcdef79,1.0
C_ID_da7d657f7c,0.0
C_ID_4c0e1d92fc,1.0
C_ID_f78c377590,0.0
C_ID_b0eafcc873,1.0
C_ID_f4800bc11b,0.0
C_ID_7df98e246e,1.0
C_ID_6029d343f6,1.0
C_ID_297e183bcd,0.0
C_ID_1a9ef2f487,1.0
C_ID_66d12ec62e,0.0
C_ID_86d1c0370f,1.0
C_ID_359f892986,0.0
C_ID_ec822a2fe6,0.0
C_ID_a716ee5a72,1.0
C_ID_3244357d6e,0.0
C_ID_7649400389,1.0
C_ID_2c7d22bfaa,1.0
C_ID_8081f3c8fd,1.0
C_ID_ea43916219,1.0
C_ID_e76ec3eca9,0.0
C_ID_bdfa926f30,1.0
C_ID_b8027863fc,1.0
C_ID_55aff619a9,1.0
C_ID_aa3a0d2053,1.0
C_ID_0d74eab202,1.0
C_ID_85791d0829,1.0
C_ID_cb3c7beaa0,0.0
C_ID_138267491d,0.0
C_ID_06b0ed7256,0.0
C_ID_af5eb955e7,1.0
C_ID_7f7c8336cb,1.0
C_ID_ee31515c6b,0.0
C_ID_e52720b176,1.0
C_ID_f0015e0a78,1.0
C_ID_184ec49193,0.0
C_ID_2c987e9431,0.0
C_ID_b4639d6289,0.0
C_ID_de58db0cd5,1.0
C_ID_7aff07da8a,0.0
C_ID_58c0304d26,1.0
C_ID_f4ab9a4c55,1.0
C_ID_4eb7bc93df,0.0
C_ID_31106e5552,1.0
C_ID_5d7b4db905,1.0
C_ID_fb09f1e396,0.0
C_ID_7713e9d48a,1.0
C_ID_dabe58fc52,1.0
C_ID_dcd5fa5587,0.0
C_ID_df041ef72c,0.0
C_ID_6b8de2d69a,0.0
C_ID_674608e32d,1.0
C_ID_eb3739426f,0.0
C_ID_a0e67bfa74,0.0
C_ID_0bae21156c,0.0
C_ID_690ade9384,1.0
C_ID_4a399fec52,1.0
C_ID_813aa9ae8d,1.0
C_ID_0e96058eff,0.0
C_ID_0726df763e,1.0
C_ID_2f14ee056c,0.0
C_ID_bc8f617f78,1.0
C_ID_da43748207,1.0
C_ID_fe6de1293a,1.0
C_ID_17845673a6,0.0
C_ID_61164f0ffa,1.0
C_ID_398ec0b95c,1.0
C_ID_9c5ac7a57c,0.0
C_ID_f68edb797d,0.0
C_ID_563c9c5415,1.0
C_ID_2088709aee,0.0
C_ID_03538e5a9f,0.0
C_ID_82a5dabf2e,1.0
C_ID_deeac61900,0.0
C_ID_0852f4ee50,1.0
C_ID_d8fda18101,1.0
C_ID_b0a371f3f3,0.0
C_ID_94199d36ce,0.0
C_ID_c10d9af9c4,1.0
C_ID_9b9cdf071d,1.0
C_ID_e040fff0e1,1.0
C_ID_4be9fba83a,1.0
C_ID_9d789cf5ed,1.0
C_ID_a5daf52708,0.0
C_ID_5426c99296,1.0
C_ID_ca8a58bac7,0.0
C_ID_d79c427cb2,1.0
C_ID_3075d088c1,1.0
C_ID_d5098ee189,0.0
C_ID_fcdb355938,0.0
C_ID_5aeb5d9e2f,0.0
C_ID_6e399e082c,0.0
C_ID_e5617e3445,1.0
C_ID_9dde8a700d,0.0
C_ID_536ac7cf1c,1.0
C_ID_d41c1db3d9,1.0
C_ID_7e179469e2,1.0
C_ID_d115d805d2,0.0
C_ID_6920a7354e,1.0
C_ID_f027c24dd7,0.0
C_ID_2f3f36939f,0.0
C_ID_2bc5da4436,0.0
C_ID_bbc3fdae5e,1.0
C_ID_415eccf319,1.0
C_ID_11e8b6e07d,0.0
C_ID_c4bdb1f506,1.0
C_ID_7d6e35ef5e,1.0
C_ID_b148eaec5f,1.0
C_ID_fc97bbebb5,0.0
C_ID_816b776914,0.0
C_ID_751fa8686a,0.0
C_ID_df2052bebe,1.0
C_ID_9b5e948132,1.0
C_ID_eec658f481,1.0
C_ID_e3e653d4b6,1.0
C_ID_d8fe55d048,1.0
C_ID_bda4bef002,0.0
C_ID_582ed973db,1.0
C_ID_51978f70e1,1.0
C_ID_1c00f4b595,0.0
C_ID_822ac47ef5,0.0
C_ID_7f609b2b77,1.0
C_ID_7c395ce174,0.0
C_ID_672fc6827e,1.0
C_ID_6c7183e64b,1.0
C_ID_973dd9cb54,1.0
C_ID_fc93f8f38b,0.0
C_ID_da1262f4bb,1.0
C_ID_6baab426d2,0.0
C_ID_df52df9b8d,0.0
C_ID_a4e43e9d37,1.0
C_ID_2518bc031e,0.0
C_ID_d362c4c32d,1.0
C_ID_386ef7102a,0.0
C_ID_2fd394c2f4,0.0
C_ID_0296d34abb,1.0
C_ID_dd9b719555,1.0
C_ID_54b2d6a4df,1.0
C_ID_57507c7ca9,1.0
C_ID_53a7614d24,0.0
C_ID_e68d509b25,0.0
C_ID_37c081722b,1.0
C_ID_df9420602c,1.0
C_ID_9a272c4ae0,1.0
C_ID_3aa9e96cb1,1.0
C_ID_18e91ab213,1.0
C_ID_5ef4e703f7,1.0
C_ID_b841d2c65d,0.0
C_ID_b0f9874303,1.0
C_ID_4fa0511d20,1.0
C_ID_1bc4c35506,0.0
C_ID_cf124e0256,0.0
C_ID_c29971411a,1.0
C_ID_ccc29b0642,0.0
C_ID_958acba9dc,1.0
C_ID_fc66e495d2,1.0
C_ID_513bacf66e,1.0
C_ID_4d5fbf0cb1,1.0
C_ID_6d1acfb2a7,0.0
C_ID_58715f73dc,1.0
C_ID_b7df8975be,1.0
C_ID_672b7c29c7,0.0
C_ID_b503da30c8,1.0
C_ID_2d159672ff,0.0
C_ID_9015ffedfc,0.0
C_ID_f2a1fbcd51,0.0
C_ID_f4ebe8356e,0.0
C_ID_06ee67dea5,0.0
C_ID_1959c00203,0.0
C_ID_e9b7dd09a7,1.0
C_ID_9c68d47f39,0.0
C_ID_ffdc5009c1,1.0
C_ID_268ab05c46,1.0
C_ID_cb76aae7a5,1.0
C_ID_a933699b71,0.0
C_ID_4069d439b9,1.0
C_ID_bf8f463e73,1.0
C_ID_53c3271c38,0.0
C_ID_00adce4920,0.0
C_ID_dc87590449,1.0
C_ID_9cdfdd638a,0.0
C_ID_ebc0e5882b,0.0
C_ID_861132cf41,0.0
C_ID_ec57ca21c4,0.0
C_ID_03165b1a53,1.0
C_ID_084078f035,1.0
C_ID_07cd381184,1.0
C_ID_1a8710cb76,1.0
C_ID_01613ab974,1.0
C_ID_2d9c3cbe5b,1.0
C_ID_33f3b4c8cc,1.0
C_ID_cad64374ed,0.0
C_ID_ce368fc1fd,1.0
C_ID_73173a9c90,0.0
C_ID_92c104ea23,1.0
C_ID_6c5ac43357,1.0
C_ID_92b10672bd,0.0
C_ID_19e3e35b7e,0.0
C_ID_272437e16a,1.0
C_ID_73e3a70bf0,1.0
C_ID_c42d3de273,0.0
C_ID_a1acc1078e,0.0
C_ID_445f0347f1,1.0
C_ID_5f3a52088a,1.0
C_ID_b10e850b15,0.0
C_ID_21e6850906,0.0
C_ID_e138f0f703,0.0
C_ID_30ef4c4315,0.0
C_ID_37eff859d9,1.0
C_ID_a1fc4a932d,1.0
C_ID_2d4fd188df,0.0
C_ID_bcef2ce21c,1.0
C_ID_86e1679803,0.0
C_ID_1de71989ad,1.0
C_ID_2d893f22ee,1.0
C_ID_3afb24a98f,1.0
C_ID_457931f95e,1.0
C_ID_0b49d98200,1.0
C_ID_00a6e024db,0.0
C_ID_2c6e3029c7,0.0
C_ID_abb56d908a,1.0
C_ID_058c9a5cf9,1.0
C_ID_689eb1fe5f,1.0
C_ID_7d92a08eb9,1.0
C_ID_f233cdb63d,0.0
C_ID_8f9117b64b,0.0
C_ID_7c452bdd64,0.0
C_ID_6aebb5aaf2,1.0
C_ID_eb96a60eac,1.0
C_ID_85e083492c,1.0
C_ID_58a63ecac0,1.0
C_ID_b83e7bd8d2,1.0
C_ID_7e042f66d1,0.0
C_ID_c5458e7f1f,0.0
C_ID_167dd91913,1.0
C_ID_9ca5cc0209,0.0
C_ID_dcccaf817d,0.0
C_ID_171fe23210,1.0
C_ID_ce62465743,0.0
C_ID_25bc152f61,1.0
C_ID_31039c0b3c,1.0
C_ID_a7cd61e1b4,1.0
C_ID_7b2f06f888,0.0
C_ID_6969fb221d,1.0
C_ID_baa169f182,0.0
C_ID_ec8f6c3be1,0.0
C_ID_bfbc1cb316,1.0
C_ID_f37e85b736,0.0
C_ID_ad09848da0,1.0
C_ID_10142f4557,0.0
C_ID_8d8391ec0e,0.0
C_ID_38cb6ff5c4,0.0
C_ID_d290f23c99,0.0
C_ID_51d10d4a20,1.0
C_ID_39b7a80a2d,0.0
C_ID_29f46d012b,0.0
C_ID_dda9e7ffa4,0.0
C_ID_24f0372dac,1.0
C_ID_18c5d9dd87,1.0
C_ID_a6d21fd853,1.0
C_ID_690a936486,0.0
C_ID_538893857a,1.0
C_ID_526477e853,1.0
C_ID_f7fba3192a,0.0
C_ID_bbbdcebdc9,1.0
C_ID_381123e9bf,0.0
C_ID_43b35c413c,0.0
C_ID_6e0bcc1202,0.0
C_ID_c17002bacb,0.0
C_ID_d3b99e259a,1.0
C_ID_3a9df0679b,1.0
C_ID_9b82867e53,1.0
C_ID_ee065a4c74,1.0
C_ID_bfe902c338,1.0
C_ID_c9ff1cd68e,1.0
C_ID_f16b404000,1.0
C_ID_6a712eed36,1.0
C_ID_2b27da910f,1.0
C_ID_a8613d2846,0.0
C_ID_36fb3f7426,1.0
C_ID_260c44612e,1.0
C_ID_09151ff618,1.0
C_ID_a503e2bb3b,1.0
C_ID_32a74bf9e7,0.0
C_ID_0f08d13436,0.0
C_ID_6b5ac93eb2,0.0
C_ID_c233b232bd,1.0
C_ID_3d8759120e,0.0
C_ID_b676f03a85,0.0
C_ID_af418975a3,1.0
C_ID_b2adfecda7,1.0
C_ID_3e287c35c0,0.0
C_ID_08895b7b00,0.0
C_ID_18585a496d,0.0
C_ID_a1a9108ab1,1.0
C_ID_aec912679a,0.0
C_ID_c542548782,0.0
C_ID_f8f358dcce,1.0
C_ID_80ab7bb317,0.0
C_ID_dab85afc2c,0.0
C_ID_5d0e3268a1,1.0
C_ID_e60b0cfea2,1.0
C_ID_5e6cc4f967,0.0
C_ID_2a5de177e9,0.0
C_ID_abaf8e9e11,1.0
C_ID_611e5a198b,1.0
C_ID_3567b7544b,0.0
C_ID_08ede7b2f2,0.0
C_ID_c6cf8426bb,1.0
C_ID_113fc2c2a4,0.0
C_ID_369a638d2c,0.0
C_ID_7a3600fc76,0.0
C_ID_840dd9dc26,1.0
C_ID_136496aab4,0.0
C_ID_31e0b4cb1f,1.0
C_ID_d84b454ebc,0.0
C_ID_a604d032bc,1.0
C_ID_3cf478dee1,1.0
C_ID_529afbfcf5,1.0
C_ID_23a37b546d,1.0
C_ID_599a8b2b00,1.0
C_ID_7cb287c6ac,1.0
C_ID_c625eede0a,1.0
C_ID_05e4f75796,1.0
C_ID_663fe4109f,1.0
C_ID_2dfad30b9e,0.0
C_ID_61ca6d8e90,0.0
C_ID_765a8de9e3,1.0
C_ID_e109abcfc3,0.0
C_ID_0cfab4ddb3,1.0
C_ID_ca8aaa2017,1.0
C_ID_6da94328cd,1.0
C_ID_49c35ac8b5,1.0
C_ID_c88cc4c538,0.0
C_ID_7bb8a2cf7b,1.0
C_ID_f82aa93c4a,0.0
C_ID_2e0c064169,1.0
C_ID_5969f01ee5,1.0
C_ID_b917cd6bb2,0.0
C_ID_13c056dcf6,1.0
C_ID_0356482dd1,0.0
C_ID_e538d2532c,1.0
C_ID_68c5dd17d9,0.0
C_ID_ff579de2b1,1.0
C_ID_d4d2baa31a,1.0
C_ID_1929e571ab,1.0
C_ID_50650420ec,0.0
C_ID_b0fb1b36ec,1.0
C_ID_2ae802e675,0.0
C_ID_be298fb926,0.0
C_ID_f62dfddfcf,0.0
C_ID_2ef52e1222,1.0
C_ID_66a66e22c9,1.0
C_ID_a8ce06aefe,0.0
C_ID_bf5bda0591,0.0
C_ID_789c91571e,0.0
C_ID_e6b0b6f415,0.0
C_ID_657f7c26fb,0.0
C_ID_6139202e68,0.0
C_ID_efd67ba78e,1.0
C_ID_a0e60605be,0.0
C_ID_52033cb52c,1.0
C_ID_8550e5a66e,1.0
C_ID_51ace0d907,1.0
C_ID_18d942c43c,0.0
C_ID_966713fa4c,1.0
C_ID_84754bda6e,0.0
C_ID_276ecbbea7,0.0
C_ID_6223ef84ed,1.0
C_ID_b5c3af22a4,0.0
C_ID_63c8bf7aa3,1.0
C_ID_117493cffb,1.0
C_ID_c2b2022c94,1.0
C_ID_b14774dfe7,0.0
C_ID_d9d9fbdbde,0.0
C_ID_9f7b79f2a9,1.0
C_ID_05d5b0ccad,0.0
C_ID_0e6c3f8ce3,1.0
C_ID_f4d8238c49,1.0
C_ID_b090a76065,0.0
C_ID_0e47b0cca1,0.0
C_ID_7a0411f31c,0.0
C_ID_d7d076a740,0.0
C_ID_2ecda0043f,0.0
C_ID_903496c727,1.0
C_ID_5e5b91ddb0,1.0
C_ID_5d3c994ea4,0.0
C_ID_1b48433388,1.0
C_ID_e05546dbb9,1.0
C_ID_9b4fbbb982,0.0
C_ID_a43febca23,1.0
C_ID_f6d2ea42f3,0.0
C_ID_7c274737ae,0.0
C_ID_f8eadd4316,1.0
C_ID_99c7526e32,1.0
C_ID_724604ddb4,1.0
C_ID_37b72f2d04,0.0
C_ID_fe1ae34e25,1.0
C_ID_a58e256c82,0.0
C_ID_c3cc7afb00,1.0
C_ID_280eb4a8f6,1.0
C_ID_9cb81c1715,1.0
C_ID_3f26d03770,0.0
C_ID_43e0171b20,1.0
C_ID_3d0edd6b45,0.0
C_ID_51133b7061,0.0
C_ID_57831c6f16,1.0
C_ID_adadd91235,1.0
C_ID_f6d1b11de5,1.0
C_ID_b6f6673f7e,1.0
C_ID_5f040597e9,0.0
C_ID_205ced83e9,1.0
C_ID_dfa3882545,1.0
C_ID_278885907d,1.0
C_ID_77a1ec754b,1.0
C_ID_1bdb80fb7e,1.0
C_ID_c9acd26149,1.0
C_ID_c1702742a7,0.0
C_ID_ab3d037d80,1.0
C_ID_c68f866bb5,1.0
C_ID_cb45211fdd,0.0
C_ID_82e0a7fca7,1.0
C_ID_973798743d,1.0
C_ID_360934603e,0.0
C_ID_2c24cd6cb5,0.0
C_ID_48f5130b0f,0.0
C_ID_db379a8eec,1.0
C_ID_da75013a0f,0.0
C_ID_669f19164a,0.0
C_ID_1b76eda5b0,1.0
C_ID_da2426ffd5,0.0
C_ID_38c2b9d339,0.0
C_ID_7ce40cb75b,1.0
C_ID_41082e56f7,0.0
C_ID_2ce698dfef,1.0
C_ID_009dc39500,1.0
C_ID_24eada9638,1.0
C_ID_e0f4dd4922,1.0
C_ID_42108a202c,0.0
C_ID_05f5086467,0.0
C_ID_5530e11404,1.0
C_ID_af936f6399,1.0
C_ID_6719a1ce5f,1.0
C_ID_0009ae74c1,1.0
C_ID_e143b6a191,1.0
C_ID_1f66da6018,0.0
C_ID_651917fb76,1.0
C_ID_d28d2f2240,1.0
C_ID_b9df1c79e0,0.0
C_ID_af52ea16a8,1.0
C_ID_4dd6260ec0,0.0
C_ID_2b168ee106,0.0
C_ID_7146db3a7e,1.0
C_ID_b3602ccd06,1.0
C_ID_899e51e101,0.0
C_ID_9f98382811,0.0
C_ID_3cf6ab94ac,0.0
C_ID_ae7bb98bab,0.0
C_ID_a18e243ce5,0.0
C_ID_2895ea1b3c,1.0
C_ID_1ed0b4b118,0.0
C_ID_c419a0ac03,0.0
C_ID_a73c07814c,1.0
C_ID_8cdb82c503,1.0
C_ID_4053c52cde,0.0
C_ID_d7ada0a5eb,0.0
C_ID_902902d68c,0.0
C_ID_b04c399acd,1.0
C_ID_6c70dbd712,0.0
C_ID_1de8d90dd3,1.0
C_ID_639e156fee,0.0
C_ID_8f8640c81c,0.0
C_ID_70b272240f,1.0
C_ID_3ea7f839b2,1.0
C_ID_4f1178ceed,0.0
C_ID_fd846a1fba,0.0
C_ID_6456f9c738,1.0
C_ID_e866db7607,0.0
C_ID_3dcab3c57a,0.0
C_ID_cd94734f6a,0.0
C_ID_817b5c6630,0.0
C_ID_42ff56eebf,1.0
C_ID_99dec28aca,0.0
C_ID_9859df69a5,1.0
C_ID_2127819974,0.0
C_ID_b5496be8fe,0.0
