card_id,unique_city
C_ID_3e1a4a5933,7.0
C_ID_264992935f,5.0
C_ID_335004418f,6.0
C_ID_e3bffa66db,3.0
C_ID_1b8040c294,6.0
C_ID_0c2fe8019d,28.0
C_ID_db90da3083,8.0
C_ID_c64993202a,9.0
C_ID_75b1859e74,3.0
C_ID_b01f988eca,3.0
C_ID_4d65fd9195,8.0
C_ID_a54755de5f,2.0
C_ID_9f9f216125,2.0
C_ID_6662d451e9,7.0
C_ID_6294f500a6,8.0
C_ID_83d722f872,13.0
C_ID_20847d069e,6.0
C_ID_020b3a0d42,11.0
C_ID_5ccf9540b1,2.0
C_ID_a04569f3e8,7.0
C_ID_4e3c366081,5.0
C_ID_b07d2273da,4.0
C_ID_e93b7f7573,3.0
C_ID_98443bcb40,2.0
C_ID_e902315184,3.0
C_ID_985569d4d0,9.0
C_ID_f26194d97c,5.0
C_ID_40f701b6fd,12.0
C_ID_05d87d16ec,19.0
C_ID_457abd31f5,15.0
C_ID_65d7e74824,7.0
C_ID_c3729148ae,8.0
C_ID_36359cdfdf,7.0
C_ID_2102ba2211,13.0
C_ID_323d02f82b,6.0
C_ID_9da9fe5c8c,3.0
C_ID_4bfae4de19,10.0
C_ID_ffd96b0967,7.0
C_ID_d9fe5f4630,2.0
C_ID_3f2983d783,3.0
C_ID_6ad5bafde2,2.0
C_ID_65a608de02,4.0
C_ID_410810ed7e,5.0
C_ID_05bdc2d7bc,10.0
C_ID_2731704496,5.0
C_ID_caf423d5b9,5.0
C_ID_e69bef6e28,10.0
C_ID_99d16f9606,4.0
C_ID_92373fe3eb,9.0
C_ID_25f10d30a1,2.0
C_ID_281973d6ea,20.0
C_ID_b4f842f5df,6.0
C_ID_ab3eb108c8,3.0
C_ID_a51050d1e2,4.0
C_ID_99dcd53bd6,5.0
C_ID_eb9556fc43,6.0
C_ID_6abc9a6667,4.0
C_ID_11849a0130,4.0
C_ID_6467bd22e1,5.0
C_ID_fff201065c,5.0
C_ID_ab72181a3a,4.0
C_ID_93d2763cd7,6.0
C_ID_a1ba61faf1,7.0
C_ID_88732761bf,11.0
C_ID_1e1e407945,3.0
C_ID_b9955ddb5f,4.0
C_ID_2babf1e7a7,4.0
C_ID_f7317607ef,6.0
C_ID_467d87226a,15.0
C_ID_b2d2ebc71d,4.0
C_ID_595c03a906,5.0
C_ID_677c1f60b4,8.0
C_ID_92db72ac8e,3.0
C_ID_643a43448b,5.0
C_ID_35785572aa,4.0
C_ID_c2a0b66333,4.0
C_ID_ec18da9703,14.0
C_ID_5c0a4edcba,7.0
C_ID_fc6b5ca4ec,6.0
C_ID_51276664ee,4.0
C_ID_0fd038bf29,27.0
C_ID_9167c8ba11,7.0
C_ID_e85973fdb8,5.0
C_ID_3ba6f14689,15.0
C_ID_8711939b56,9.0
C_ID_b716f18811,2.0
C_ID_ebab4abca6,14.0
C_ID_becb44e4e9,4.0
C_ID_cfad8a0fb4,2.0
C_ID_895254cdac,7.0
C_ID_5504ec4afd,4.0
C_ID_681374dde1,6.0
C_ID_07a8ec3f11,10.0
C_ID_0285d2827f,7.0
C_ID_6765370e11,2.0
C_ID_8fdad2c4b8,2.0
C_ID_ff7c685b2d,6.0
C_ID_9684cf75c0,3.0
C_ID_acae7da3e0,3.0
C_ID_a4923a304a,2.0
C_ID_fe2435f46b,4.0
C_ID_d72663d5d9,3.0
C_ID_0d5b211288,10.0
C_ID_ebd68c2de1,3.0
C_ID_28f875d502,11.0
C_ID_b8ed037bcc,13.0
C_ID_9aaa865167,29.0
C_ID_3825ba31e7,14.0
C_ID_800c74b72a,6.0
C_ID_010ef2b872,5.0
C_ID_a49f289648,2.0
C_ID_344e147781,5.0
C_ID_5adb92e2e3,2.0
C_ID_65781b8b5f,2.0
C_ID_8636be06b7,12.0
C_ID_4d3da8dafd,5.0
C_ID_267595acfa,7.0
C_ID_95692e459f,3.0
C_ID_acc72a3a66,6.0
C_ID_f153594add,6.0
C_ID_338eb04c2a,9.0
C_ID_04127eb13f,9.0
C_ID_e7eb88ca6f,8.0
C_ID_a95df6bd7c,2.0
C_ID_709a001866,2.0
C_ID_87efe3e74c,18.0
C_ID_87428d132b,5.0
C_ID_03d3ab4f80,2.0
C_ID_4b0fd7a577,8.0
C_ID_e58cfdae43,8.0
C_ID_80774d61b6,4.0
C_ID_9a5988bc14,5.0
C_ID_f738005923,10.0
C_ID_ec03be049f,11.0
C_ID_9f1119fa02,4.0
C_ID_b87f57fbab,2.0
C_ID_be79c165b3,1.0
C_ID_1b86e11323,2.0
C_ID_e5c8c05de1,5.0
C_ID_edf36fa06a,3.0
C_ID_9ec37a4d85,4.0
C_ID_559100460d,3.0
C_ID_74699156ee,4.0
C_ID_23350091b5,14.0
C_ID_770ad11f9f,11.0
C_ID_7b870111ed,13.0
C_ID_c3319b516b,14.0
C_ID_afca3890c5,5.0
C_ID_b990f359b1,5.0
C_ID_b7046efda9,8.0
C_ID_f2a4d9a692,3.0
C_ID_b4b990bd97,2.0
C_ID_002bfe78ca,3.0
C_ID_691c3435bb,2.0
C_ID_c3518a29d5,7.0
C_ID_7f1f4b5094,6.0
C_ID_10e50a5305,5.0
C_ID_9e7c511dd2,12.0
C_ID_4ccfe062c1,7.0
C_ID_0259184469,4.0
C_ID_ed5b07e1a1,1.0
C_ID_c144344db8,9.0
C_ID_551ba744a9,3.0
C_ID_24189df2ff,4.0
C_ID_02bbd9f0fd,10.0
C_ID_588db3539e,7.0
C_ID_a386ccdc14,9.0
C_ID_22324e11dd,5.0
C_ID_49c7fecf50,14.0
C_ID_c3346f3324,4.0
C_ID_4e69247377,7.0
C_ID_5d8e6c5c0d,3.0
C_ID_8ca9e0731f,1.0
C_ID_8fde656d0b,8.0
C_ID_b39dcf1c4c,5.0
C_ID_31c87b7fea,12.0
C_ID_5cebf0dad1,3.0
C_ID_fb20b30bc4,5.0
C_ID_3edc2599c1,4.0
C_ID_2a99c75b6c,6.0
C_ID_5748a051f7,10.0
C_ID_4df5a694f6,6.0
C_ID_bcfae763d8,11.0
C_ID_dff9ae20ed,3.0
C_ID_54c8a145bd,6.0
C_ID_393e97cac9,4.0
C_ID_a78c405a4b,6.0
C_ID_72141aa912,1.0
C_ID_d755b0b58a,3.0
C_ID_4d83a845d4,4.0
C_ID_5214e82b63,4.0
C_ID_70beb01727,3.0
C_ID_335f8de762,20.0
C_ID_b9ed4d1e25,20.0
C_ID_520b2f4dc2,9.0
C_ID_aec3244205,2.0
C_ID_bde7e36ce9,6.0
C_ID_6a42d6a1b8,3.0
C_ID_f1789f84ff,2.0
C_ID_14c4abd27c,4.0
C_ID_059f2744d1,9.0
C_ID_5b87d9cc4e,3.0
C_ID_6457489896,1.0
C_ID_6e952a10a7,3.0
C_ID_32ffdc21db,7.0
C_ID_3b8580cf51,9.0
C_ID_169966d2e9,3.0
C_ID_7ea865239f,3.0
C_ID_939990c90a,3.0
C_ID_87d266c9b2,8.0
C_ID_a1e25c9c9d,6.0
C_ID_3f59189ba0,9.0
C_ID_03082793bb,6.0
C_ID_514e1ce973,7.0
C_ID_13d0f792eb,5.0
C_ID_9be63936c4,6.0
C_ID_ae9e4a5352,8.0
C_ID_11840f9bf8,10.0
C_ID_0cb26f4c3d,17.0
C_ID_0507e2e9ff,5.0
C_ID_bd0a4a7177,8.0
C_ID_0c79b9fc90,5.0
C_ID_2a0881eda7,11.0
C_ID_51093a4df9,9.0
C_ID_e37ce7548e,6.0
C_ID_e1a6d679df,7.0
C_ID_2307443caa,2.0
C_ID_139bfb8d86,5.0
C_ID_77b3662149,6.0
C_ID_d95b6b55b5,8.0
C_ID_10733ebcdd,3.0
C_ID_970df4852c,8.0
C_ID_6b9ad80b9c,21.0
C_ID_012872ae5d,5.0
C_ID_6e64808d4c,4.0
C_ID_ca3b5bae02,4.0
C_ID_393d451a48,8.0
C_ID_5247615a31,8.0
C_ID_2be92dd1d3,7.0
C_ID_b19f001122,5.0
C_ID_31118ba40e,3.0
C_ID_6f3c99a0f4,8.0
C_ID_98f23fc519,6.0
C_ID_e3b997abb9,16.0
C_ID_1de0446b55,12.0
C_ID_625e556366,5.0
C_ID_c076ef366f,3.0
C_ID_9337973f45,2.0
C_ID_77531e8e2a,11.0
C_ID_4baea27192,5.0
C_ID_df14a04259,6.0
C_ID_4064cb7270,7.0
C_ID_6a073a83d0,13.0
C_ID_8853e41689,7.0
C_ID_7a18328daa,3.0
C_ID_f126276d91,3.0
C_ID_2b20328dbc,3.0
C_ID_aff1c88346,12.0
C_ID_7e7ba3ab00,9.0
C_ID_5a443fb9d0,14.0
C_ID_672f03d9d5,1.0
C_ID_c605237038,15.0
C_ID_cd7a688e95,6.0
C_ID_f057ad06e5,2.0
C_ID_91a7680255,4.0
C_ID_3d6557ee6f,7.0
C_ID_e4379bebb4,2.0
C_ID_5c6303d716,2.0
C_ID_bc6f4ccd7d,4.0
C_ID_3424bfd67c,6.0
C_ID_f836f661ee,5.0
C_ID_a6fcd26c92,6.0
C_ID_007eaf8be8,18.0
C_ID_d9d86973e2,1.0
C_ID_18c3c5d9bd,4.0
C_ID_bf56859c79,10.0
C_ID_ef5bfaa9ac,7.0
C_ID_3e6a918494,3.0
C_ID_1bd67ffee7,4.0
C_ID_341dd17b9d,4.0
C_ID_8bafe6b6b3,4.0
C_ID_c2596379df,4.0
C_ID_3c71435dcb,9.0
C_ID_56815cd9ca,3.0
C_ID_2e0924141e,5.0
C_ID_714c61e1f0,4.0
C_ID_60c37db741,7.0
C_ID_5fd05f0ce9,8.0
C_ID_f848896817,4.0
C_ID_f3611cba3b,4.0
C_ID_22b59c3e3d,9.0
C_ID_09ec09593b,5.0
C_ID_5da18fa549,14.0
C_ID_da7534ac45,5.0
C_ID_d6422a401a,4.0
C_ID_1fe7e5ca0e,5.0
C_ID_b1936ba03a,5.0
C_ID_af764fd22f,12.0
C_ID_cfd66de1d7,3.0
C_ID_eb1269f5d0,2.0
C_ID_6e0f7e47c0,1.0
C_ID_d7f5ebae61,2.0
C_ID_51a4240a65,3.0
C_ID_8425d42980,10.0
C_ID_d746618bea,5.0
C_ID_c626be558e,5.0
C_ID_c0450fcab9,1.0
C_ID_136491ede7,8.0
C_ID_fcf66245d6,3.0
C_ID_939ef8f9ca,4.0
C_ID_ac1f99d75b,6.0
C_ID_5552eb9851,7.0
C_ID_16a62b55e1,4.0
C_ID_f3dba97250,19.0
C_ID_2bbdeacb76,8.0
C_ID_a4430fa628,17.0
C_ID_46bd585b0a,15.0
C_ID_a526504101,16.0
C_ID_f15c59f519,4.0
C_ID_713825a45e,7.0
C_ID_951b10c994,7.0
C_ID_b8aa7a6974,9.0
C_ID_44ad603c42,5.0
C_ID_8d887a889c,5.0
C_ID_9cb46a0ab6,5.0
C_ID_a2391dea7e,4.0
C_ID_8e885f2c87,5.0
C_ID_fbc6c88d10,3.0
C_ID_26c2a4da39,3.0
C_ID_0df01894db,1.0
C_ID_fc4d2a33b1,2.0
C_ID_f0359022bf,7.0
C_ID_28688c9912,2.0
C_ID_95d3a05c17,5.0
C_ID_1dd1532bb0,11.0
C_ID_28ace89ea2,8.0
C_ID_7e28e60149,8.0
C_ID_123f3033a9,2.0
C_ID_fc41eb05f9,2.0
C_ID_4031f49948,7.0
C_ID_9e0cd95fb4,4.0
C_ID_b5ae1719b1,16.0
C_ID_e674dc922b,7.0
C_ID_4147c4e7a8,7.0
C_ID_183734c3f6,12.0
C_ID_becb1df6a6,6.0
C_ID_d369ed1847,4.0
C_ID_418c0858a1,12.0
C_ID_3ce69f0484,6.0
C_ID_741028961b,6.0
C_ID_411cfefb7b,11.0
C_ID_93f86f66c7,5.0
C_ID_1debeb0d0a,6.0
C_ID_019d91a72e,3.0
C_ID_a96aea3026,3.0
C_ID_22107990cf,2.0
C_ID_afd47074d6,8.0
C_ID_dd6579b124,12.0
C_ID_ef3382961d,13.0
C_ID_53acde2b56,1.0
C_ID_06ec2175bc,7.0
C_ID_28cac3cbf1,2.0
C_ID_1e9be9d656,3.0
C_ID_a6a98b006a,7.0
C_ID_885aad293b,2.0
C_ID_33086a95fc,2.0
C_ID_f1e2a2fa71,4.0
C_ID_0fee3fd406,6.0
C_ID_6b82cb7196,3.0
C_ID_d971a20ccc,9.0
C_ID_a5ff2e86f3,8.0
C_ID_6ae2b8b779,7.0
C_ID_bb31f8b871,1.0
C_ID_921487e95c,15.0
C_ID_bfe27db136,20.0
C_ID_4ae90346e1,23.0
C_ID_90d84fa9cc,5.0
C_ID_c1e5aeee2d,12.0
C_ID_82a2c4dba6,5.0
C_ID_a4a5d245e5,22.0
C_ID_62f276b099,11.0
C_ID_d3f4d5f346,8.0
C_ID_c30dbe37a9,13.0
C_ID_2cee57e4a7,3.0
C_ID_9a3137fc7d,2.0
C_ID_2fd84ed65a,10.0
C_ID_ad0aae099b,5.0
C_ID_16325b09c1,9.0
C_ID_1744d3b98d,4.0
C_ID_9dbebbcb9e,35.0
C_ID_6905ef6027,3.0
C_ID_5cc79efc9e,4.0
C_ID_1b53ef6fcb,3.0
C_ID_a9bc11b0ff,8.0
C_ID_95a7463832,2.0
C_ID_9af347916a,4.0
C_ID_f29cd51456,2.0
C_ID_73ff7fa72a,12.0
C_ID_20a626ee9f,5.0
C_ID_9195dea69e,3.0
C_ID_069107f210,3.0
C_ID_70abdc5b50,2.0
C_ID_8d70fcebc7,3.0
C_ID_4e73b27a2f,7.0
C_ID_d62db20b93,3.0
C_ID_70f57e9ef6,5.0
C_ID_540b114c99,10.0
C_ID_b1a2bff754,1.0
C_ID_2eec765a7e,6.0
C_ID_cc32f09ee0,10.0
C_ID_3e4fdb95b2,4.0
C_ID_35eeb023f7,4.0
C_ID_36375dd965,6.0
C_ID_fac267742e,14.0
C_ID_5108eed547,7.0
C_ID_e2967a4d4d,3.0
C_ID_36e7c10468,16.0
C_ID_c654051894,5.0
C_ID_ce2f32abb9,11.0
C_ID_2dd1785a91,6.0
C_ID_68b415aa20,1.0
C_ID_8991575163,3.0
C_ID_b385d51d0e,6.0
C_ID_1b7de62533,12.0
C_ID_0e8753ad70,5.0
C_ID_f66a31b5f3,15.0
C_ID_f908b510bd,2.0
C_ID_ef6bd3e0cc,6.0
C_ID_5fab1ff3be,4.0
C_ID_5e0ef68821,11.0
C_ID_94c5325f11,3.0
C_ID_c303aa45d3,12.0
C_ID_aef8a778fe,10.0
C_ID_06aea26004,9.0
C_ID_a95b9ceedd,5.0
C_ID_4c54fa8294,9.0
C_ID_61c8c7e6c3,7.0
C_ID_841c0197d2,3.0
C_ID_5f6132c6a9,1.0
C_ID_7cc984777c,1.0
C_ID_3140507daf,3.0
C_ID_20234a6ddf,9.0
C_ID_8a62c33fb7,3.0
C_ID_32550575e8,8.0
C_ID_e2717d6516,4.0
C_ID_3816f61a29,16.0
C_ID_a8caa06563,11.0
C_ID_d1585a63d7,8.0
C_ID_5407b53bac,11.0
C_ID_18f1bebf5b,10.0
C_ID_b73a26d7cb,5.0
C_ID_82e7257f22,9.0
C_ID_879c0d63e1,10.0
C_ID_0c7541be3d,3.0
C_ID_7434e29920,1.0
C_ID_41fe5429a3,1.0
C_ID_e4b3ad968d,5.0
C_ID_6933b07066,8.0
C_ID_0763f98958,6.0
C_ID_4a6f8e927c,4.0
C_ID_3acbb67027,5.0
C_ID_3bda649b57,10.0
C_ID_6a6e83af91,2.0
C_ID_6c7b6dd39a,5.0
C_ID_5acf282653,4.0
C_ID_fb752efee7,3.0
C_ID_6eb6cafc59,10.0
C_ID_c3275d8d43,10.0
C_ID_d76052e128,2.0
C_ID_da9a1a96f1,11.0
C_ID_9bf258f63b,7.0
C_ID_820191469e,6.0
C_ID_52a4da9310,25.0
C_ID_806011dd70,2.0
C_ID_c752bdf2ef,2.0
C_ID_f1165d8af1,19.0
C_ID_37c98642d1,2.0
C_ID_61387b82d2,3.0
C_ID_272691df85,3.0
C_ID_c1a32d2aa7,17.0
C_ID_773d2a3104,8.0
C_ID_3d4606878f,6.0
C_ID_74a440c16c,1.0
C_ID_ee51a89912,13.0
C_ID_bdb4219468,4.0
C_ID_beda0d2b45,6.0
C_ID_6a853dc517,4.0
C_ID_79dc67dfc4,17.0
C_ID_993c31ce9f,18.0
C_ID_20036415eb,5.0
C_ID_92039271bf,1.0
C_ID_9b2c099ae1,4.0
C_ID_4aab21dc3d,9.0
C_ID_6bc720c6e5,4.0
C_ID_24fba450d4,4.0
C_ID_ad903b65f6,13.0
C_ID_72bbd7b294,5.0
C_ID_232cc599f3,11.0
C_ID_65ec8eb003,1.0
C_ID_eda1c95c12,5.0
C_ID_ebda6529e5,6.0
C_ID_d46712f6c7,5.0
C_ID_f3798f416b,4.0
C_ID_f00fab6664,8.0
C_ID_8e481944ab,9.0
C_ID_d7f64e2a13,2.0
C_ID_348b0a1ecb,4.0
C_ID_7a6d822ab1,5.0
C_ID_fc84c17c55,2.0
C_ID_87484d7aab,15.0
C_ID_fb518b4bb4,4.0
C_ID_83979a8283,1.0
C_ID_b89559731a,1.0
C_ID_f5d9e2808b,19.0
C_ID_608ad288c3,7.0
C_ID_64813127ad,9.0
C_ID_fb47e9f8ee,5.0
C_ID_37116ae952,19.0
C_ID_4a544b0cd0,3.0
C_ID_1bc1791f96,4.0
C_ID_bd437c2560,5.0
C_ID_282f3ae58f,9.0
C_ID_dd0f92efdb,4.0
C_ID_8a9bcc527b,6.0
C_ID_39f9e3957b,13.0
C_ID_d5f8bfe4d2,4.0
C_ID_4a3d1805ac,3.0
C_ID_33f24a3abf,5.0
C_ID_dd72d271a4,19.0
C_ID_060cc784a6,22.0
C_ID_41c88a948d,4.0
C_ID_6c66c275f3,6.0
C_ID_8a67670d37,5.0
C_ID_e50c011926,8.0
C_ID_b1c7e17db0,12.0
C_ID_a085697f7b,5.0
C_ID_82e9db2c49,7.0
C_ID_6dd0f4f529,3.0
C_ID_b7ade5a669,8.0
C_ID_0a655a5f45,9.0
C_ID_2baddd0a74,12.0
C_ID_f7576308ad,4.0
C_ID_ddce3aabde,13.0
C_ID_32319e3f09,12.0
C_ID_ac6195ba3f,6.0
C_ID_89b36de21c,5.0
C_ID_554477abc4,4.0
C_ID_3c2f23bd90,9.0
C_ID_15b37a14cc,27.0
C_ID_3a9b3ffcad,16.0
C_ID_6078d9fc10,2.0
C_ID_2b6f5ad9d2,14.0
C_ID_23cf2dd1ca,6.0
C_ID_3659440831,13.0
C_ID_79d2fab880,3.0
C_ID_cdbe71d846,7.0
C_ID_d2cb2d87af,2.0
C_ID_559b80301b,3.0
C_ID_ea94f43f8f,2.0
C_ID_b494140b2a,8.0
C_ID_c7fb8030bc,7.0
C_ID_f8712f8435,5.0
C_ID_24858c5277,5.0
C_ID_e0fd551e9d,3.0
C_ID_a844e33672,5.0
C_ID_47ad9ebb37,19.0
C_ID_35db62bc0e,11.0
C_ID_768ef2bc5a,2.0
C_ID_09e883aeee,5.0
C_ID_f88e9d8d7c,4.0
C_ID_466d065bcf,3.0
C_ID_f527786072,5.0
C_ID_dee543af9e,12.0
C_ID_a206a4409b,5.0
C_ID_58e6ccccfc,10.0
C_ID_ffd747cded,1.0
C_ID_7153e12e93,8.0
C_ID_2632a644e5,5.0
C_ID_9a1a5535cb,8.0
C_ID_80f7ab8ca6,8.0
C_ID_e48018f33d,10.0
C_ID_10a6a0c5b4,6.0
C_ID_bf6b0e4592,8.0
C_ID_f055493616,9.0
C_ID_267754902d,6.0
C_ID_199f234a45,2.0
C_ID_25fdae4968,4.0
C_ID_2957bb1071,15.0
C_ID_dd79726794,2.0
C_ID_06e2b9211b,1.0
C_ID_2953cb46c3,4.0
C_ID_46b5ae8d44,4.0
C_ID_bd0e016d9b,11.0
C_ID_ba7da193c7,4.0
C_ID_7739f83b7d,5.0
C_ID_78a929a17b,5.0
C_ID_c9ea054c29,1.0
C_ID_0736ebd9c8,4.0
C_ID_3e9b3807ad,20.0
C_ID_56734fd945,5.0
C_ID_0feabff837,4.0
C_ID_4864107fd9,16.0
C_ID_c7df7fffe6,6.0
C_ID_3d9bb086d5,7.0
C_ID_7c130af870,2.0
C_ID_14907e993b,4.0
C_ID_e2ad91cefd,4.0
C_ID_19960977fd,8.0
C_ID_f426b7a3b5,8.0
C_ID_75296b1e6f,3.0
C_ID_ba9ff037f1,10.0
C_ID_5d9d4fbbec,9.0
C_ID_72f216a6cd,18.0
C_ID_d79dd893ea,3.0
C_ID_4c59435349,14.0
C_ID_cc9940770f,2.0
C_ID_245438d6b1,5.0
C_ID_5a9124cbf4,4.0
C_ID_e93f573713,9.0
C_ID_baf045be25,13.0
C_ID_51e5ff99de,9.0
C_ID_0da969d91e,9.0
C_ID_5eb1abe97e,3.0
C_ID_26475669b1,2.0
C_ID_43d4f981f7,8.0
C_ID_28dc813ef9,5.0
C_ID_5fbf67d91d,7.0
C_ID_3da1a7cdec,1.0
C_ID_1f45693447,4.0
C_ID_865c49202d,6.0
C_ID_e37b43fe6d,4.0
C_ID_334d652267,9.0
C_ID_0cd5809e9f,5.0
C_ID_54f69b1f47,12.0
C_ID_28ecd0071e,3.0
C_ID_a39da0fe69,11.0
C_ID_f4032a83bd,3.0
C_ID_db8aef1452,5.0
C_ID_b6e65a7a50,8.0
C_ID_f3f03b47ae,4.0
C_ID_20ce6eed25,8.0
C_ID_04e2a61dcc,6.0
C_ID_4062578abc,12.0
C_ID_60363675fc,2.0
C_ID_61197fe9a1,4.0
C_ID_157a7a8af9,17.0
C_ID_d6a6c19257,16.0
C_ID_bb95b45de8,3.0
C_ID_1d27256946,3.0
C_ID_fe18b634a0,2.0
C_ID_834c648fe4,3.0
C_ID_06687f03f0,3.0
C_ID_6f3c49acfd,8.0
C_ID_5cd1705702,2.0
C_ID_c37f24ba95,4.0
C_ID_0b258fa3d2,12.0
C_ID_5865fc2303,4.0
C_ID_d667ea6d30,8.0
C_ID_ec40f7aec3,1.0
C_ID_df10725650,3.0
C_ID_f288e53648,4.0
C_ID_a4be0bd139,8.0
C_ID_ed30a11735,4.0
C_ID_ac38c20fa9,5.0
C_ID_96e78e5c3c,5.0
C_ID_16fcea893d,7.0
C_ID_e191bb5df3,6.0
C_ID_0c71e79b06,9.0
C_ID_c09701f6ff,4.0
C_ID_6c300397ce,6.0
C_ID_aaa6a7cc9c,6.0
C_ID_14c791badf,6.0
C_ID_db93723939,7.0
C_ID_3d870974bf,5.0
C_ID_46a97444ab,5.0
C_ID_2110bdd185,4.0
C_ID_094400a797,2.0
C_ID_aa650f66c3,6.0
C_ID_3ad0c22758,7.0
C_ID_2b6db9be60,2.0
C_ID_38a479e527,5.0
C_ID_284843df71,8.0
C_ID_e8e4a83ee2,4.0
C_ID_17c06565dd,2.0
C_ID_3c76959ab8,6.0
C_ID_3f02ffcc22,11.0
C_ID_e8a58ac416,4.0
C_ID_24d37b7f4d,11.0
C_ID_ad20f58ec3,7.0
C_ID_746c7d09ad,6.0
C_ID_cdcd241fe4,2.0
C_ID_1b9b0883b7,3.0
C_ID_fe018f795c,6.0
C_ID_c6593a0feb,2.0
C_ID_72fec9af29,5.0
C_ID_0bb5827154,5.0
C_ID_7ff4ea2d99,2.0
C_ID_146d5fbc48,5.0
C_ID_d74649241b,6.0
C_ID_a3c97c3cc8,11.0
C_ID_fa2223a78b,13.0
C_ID_e069b912be,6.0
C_ID_6f986c0d62,2.0
C_ID_a84d12d4d6,5.0
C_ID_d0c7d379c3,6.0
C_ID_ebe0e39e5b,6.0
C_ID_7a92eca839,4.0
C_ID_6099639d3d,17.0
C_ID_5bb49590de,5.0
C_ID_d1552359ea,2.0
C_ID_886500fc55,5.0
C_ID_f753e45148,7.0
C_ID_4a04d6357f,6.0
C_ID_034bf65b43,8.0
C_ID_c36d60df2c,10.0
C_ID_e9356aae20,3.0
C_ID_b07dd4e014,17.0
C_ID_c0fa99c836,2.0
C_ID_42d4696ee5,14.0
C_ID_568efa9ede,10.0
C_ID_f72d083a75,1.0
C_ID_dbc4801701,8.0
C_ID_177c55bd78,4.0
C_ID_c10aa66833,4.0
C_ID_24d352d0bb,5.0
C_ID_c22a6286e2,2.0
C_ID_72370cee22,7.0
C_ID_eabe359098,2.0
C_ID_3b1b0be969,3.0
C_ID_d443ed83b2,7.0
C_ID_fb2ab333e9,5.0
C_ID_696f140f7b,11.0
C_ID_1a0fb849b3,5.0
C_ID_e5ae1edd9f,15.0
C_ID_3ae69ed2f1,4.0
C_ID_deac52ae2f,7.0
C_ID_6d10d846ab,6.0
C_ID_0186ffc705,8.0
C_ID_770027ed19,4.0
C_ID_d9bdd3d2a6,4.0
C_ID_cca4ffa4b9,1.0
C_ID_f72463d66a,5.0
C_ID_653ea8782f,11.0
C_ID_0e1db414c5,13.0
C_ID_768ab8086f,7.0
C_ID_8ff1ef11a0,3.0
C_ID_dcb8672345,14.0
C_ID_1b7fe21d54,7.0
C_ID_9211c9bbf2,1.0
C_ID_ba6c904ceb,7.0
C_ID_04453ee433,5.0
C_ID_0bdf893726,7.0
C_ID_0211004da6,5.0
C_ID_bb7d688f78,10.0
C_ID_29e1851284,3.0
C_ID_e35f206098,5.0
C_ID_1272a54722,5.0
C_ID_c3a868e3b1,13.0
C_ID_9f85a64d59,12.0
C_ID_0981042c92,6.0
C_ID_925d946642,3.0
C_ID_ec3d53c80e,9.0
C_ID_04f5400365,7.0
C_ID_965ea0ec31,10.0
C_ID_6fd20f1524,8.0
C_ID_ee44850274,13.0
C_ID_6681b044ab,4.0
C_ID_8babd39219,20.0
C_ID_419b92b640,1.0
C_ID_4cba61d981,10.0
C_ID_fba7e26245,8.0
C_ID_fed93b3a68,6.0
C_ID_c6010fd839,17.0
C_ID_9c32b9244e,8.0
C_ID_dbe31e9a84,2.0
C_ID_e9e570dbd2,6.0
C_ID_ed2829206f,5.0
C_ID_bec031a014,6.0
C_ID_27f436ba25,8.0
C_ID_65241f338c,4.0
C_ID_b9889d1c03,4.0
C_ID_9f1fdef9f4,5.0
C_ID_48acc3b698,1.0
C_ID_d9945fcc22,5.0
C_ID_4d683ad02d,5.0
C_ID_8271930ef5,5.0
C_ID_9baba0662b,8.0
C_ID_8ff42896f9,4.0
C_ID_da5df17b54,5.0
C_ID_6fca4415eb,7.0
C_ID_4f4f148535,6.0
C_ID_33758776c9,2.0
C_ID_ca736f6c91,5.0
C_ID_b7f219fb68,3.0
C_ID_d7d1aa1f61,16.0
C_ID_037f581a6c,3.0
C_ID_0ce095e892,2.0
C_ID_60c66ddb14,20.0
C_ID_5fa548afff,4.0
C_ID_01b315302d,7.0
C_ID_c4d288810c,4.0
C_ID_d4a8050906,2.0
C_ID_abbf18976a,4.0
C_ID_ed5d72d25b,4.0
C_ID_4a29d4cbb2,14.0
C_ID_f97233c399,11.0
C_ID_5e100a5ad7,3.0
C_ID_52a1f8d626,14.0
C_ID_a89a85518d,2.0
C_ID_77cc7287a0,2.0
C_ID_4f43a1e451,5.0
C_ID_24c3039a71,17.0
C_ID_b4f12bad9a,4.0
C_ID_04362c21dc,1.0
C_ID_f4df67a6ec,3.0
C_ID_d404388ade,5.0
C_ID_027fd0563f,4.0
C_ID_41dbf5db55,9.0
C_ID_a8aeb8a66a,4.0
C_ID_4e69ded224,9.0
C_ID_7d955817bf,5.0
C_ID_29b797df4b,2.0
C_ID_b29aa7f0f4,3.0
C_ID_8be6f2e485,8.0
C_ID_97433d2207,3.0
C_ID_731d786d62,5.0
C_ID_812ce2a879,3.0
C_ID_b6ed48eb3f,4.0
C_ID_58289f8f40,18.0
C_ID_54eba29e4d,8.0
C_ID_8c02a6a641,1.0
C_ID_381cbb92d2,7.0
C_ID_a873a386d8,8.0
C_ID_1d10e16415,12.0
C_ID_f132d448c9,8.0
C_ID_dc601e8e92,9.0
C_ID_1dd8ad4b11,11.0
C_ID_70b31ddd39,3.0
C_ID_3d22cba2c7,13.0
